^FINANCIAL,09/14/2020,1157.32,1157.32,1145.36,1146.09,471496,-130830
AUB,09/14/2020,45,45.25,44.9,45.25,6700,-103510
BDO,09/14/2020,91.1,91.1,89.5,89.5,2035130,-69526289
BPI,09/14/2020,65.5,65.5,64.55,64.6,1278450,-48535056
CHIB,09/14/2020,21.2,21.6,21.2,21.6,23500,-21600
EW,09/14/2020,8.15,8.25,8.08,8.18,193500,-253289
MBT,09/14/2020,35,35.2,34.3,34.9,2316600,-6819440
PBB,09/14/2020,9.19,9.86,9.18,9.86,31900,0
PBC,09/14/2020,17.38,17.38,17.38,17.38,100,0
PNB,09/14/2020,23.9,24.8,23.65,23.85,1156000,-5144515
PSB,09/14/2020,49.9,49.9,49.1,49.1,300,0
PTC,09/14/2020,95.45,95.45,95.45,95.45,10,0
RCB,09/14/2020,16,16.2,16,16.2,14700,-202004
SECB,09/14/2020,96.2,96.45,95.7,96.3,251680,-199678
UBP,09/14/2020,54.05,54.1,54,54.05,5690,-24360
BKR,09/14/2020,0.81,0.81,0.76,0.8,188000,0
COL,09/14/2020,23,23,22.9,22.9,2300,0
FAF,09/14/2020,0.62,0.62,0.55,0.61,18000,0
FERRO,09/14/2020,2.8,2.9,2.8,2.85,33000,0
FFI,09/14/2020,7.23,7.23,7.23,7.23,3100,0
MED,09/14/2020,0.28,0.28,0.28,0.28,10000,0
NRCP,09/14/2020,0.61,0.65,0.59,0.63,139000,-590
PSE,09/14/2020,158.9,158.9,158.9,158.9,10,0
SLF,09/14/2020,1980,1980,1980,1980,20,0
^INDUSTRIAL,09/14/2020,8048.57,8052.26,8013.47,8034.3,1080602,-35853
ACEN,09/14/2020,3.17,3.3,3.15,3.25,31299000,-6230300
ACR,09/14/2020,1.24,1.24,1.21,1.22,1045000,-561270
AP,09/14/2020,27,27.1,26.9,27,336000,-5363650
BSC,09/14/2020,0.18,0.18,0.17,0.178,250000,0
FGEN,09/14/2020,25,25.1,24.8,25.05,376000,-324995
FPH,09/14/2020,61.75,62,61.1,61.1,26690,-1571720
MER,09/14/2020,269,274,268,273,413510,-31390020
MWC,09/14/2020,14.12,14.2,14,14.12,924400,1195694
PCOR,09/14/2020,3.09,3.09,3.07,3.08,394000,3070
PERC,09/14/2020,3.3,3.32,3.3,3.32,2000,0
PNX,09/14/2020,11,11,10.8,10.98,125500,0
SHLPH,09/14/2020,17.78,17.8,17.74,17.76,181300,-357198
SPC,09/14/2020,9.18,9.18,9.14,9.15,81200,-10098
