^FINANCIAL,10/13/2020,1161.91,1164.8,1159.49,1160.71,408382,-30332
AUB,10/13/2020,44.5,45.35,44.5,44.5,900,35600
BDO,10/13/2020,88,88,87.4,87.4,788970,-19849299
BPI,10/13/2020,64.5,65.25,64.45,64.9,1349970,-26172769
CHIB,10/13/2020,21.65,21.75,21.65,21.7,47400,-505455
EW,10/13/2020,9.17,9.2,9.11,9.14,345600,-601545
MBT,10/13/2020,40.05,40.1,39.8,40.05,3566700,68647780
PBB,10/13/2020,8.99,9.42,8.99,9.42,5900,0
PBC,10/13/2020,17.38,17.38,17.38,17.38,100,0
PNB,10/13/2020,23.65,23.85,23.65,23.7,258600,-815470
PSB,10/13/2020,51,51,51,51,840,0
PTC,10/13/2020,96,96,96,96,40,0
RCB,10/13/2020,17,17,16.9,17,32600,0
SECB,10/13/2020,91.8,91.8,90.7,90.9,813600,-51091951
UBP,10/13/2020,54.3,54.5,54.3,54.4,50170,20824
BKR,10/13/2020,0.8,0.8,0.8,0.8,25000,0
COL,10/13/2020,26.3,27.9,26.3,26.3,9400,0
FERRO,10/13/2020,3.37,3.37,3.37,3.37,3000,0
FFI,10/13/2020,8,8,8,8,100,0
I,10/13/2020,1.14,1.14,1.1,1.1,97000,0
MED,10/13/2020,0.31,0.31,0.29,0.305,610000,0
NRCP,10/13/2020,0.56,0.59,0.56,0.59,81000,0
PSE,10/13/2020,156.7,156.9,156.7,156.9,520,0
SLF,10/13/2020,1900,1900,1900,1900,5,0
V,10/13/2020,1.01,1.01,1.01,1.01,220000,0
^INDUSTRIAL,10/13/2020,7982.23,7992.03,7955.96,7974.32,905812,-192694
ACEN,10/13/2020,3.45,3.46,3.33,3.4,33742000,12998560
ACR,10/13/2020,1.25,1.27,1.25,1.25,121000,0
AP,10/13/2020,26.6,26.7,26.25,26.4,467600,-2993845
BSC,10/13/2020,0.163,0.164,0.162,0.162,130000,0
FGEN,10/13/2020,23.35,23.9,23.35,23.7,3266500,-53795870
FPH,10/13/2020,60.3,60.6,60.05,60.1,231100,-2409608
MER,10/13/2020,281,284,279.6,284,128060,3025104
MWC,10/13/2020,13.94,14.1,13.94,14,837700,-5513062
PCOR,10/13/2020,3.01,3.02,3,3.01,1243000,-2701880
PERC,10/13/2020,3,3.18,3,3.18,11000,0
PNX,10/13/2020,10.92,11.14,10.92,11.14,48300,0
SHLPH,10/13/2020,15.8,15.8,15.42,15.52,181700,-15046
SPC,10/13/2020,10.28,10.3,10.2,10.3,306500,-2165126
