^FINANCIAL,09/03/2020,1121.78,1131.68,1116.39,1131.68,531672,-206297
AUB,09/03/2020,46,46,46,46,1000,46000
BDO,09/03/2020,85.95,86.5,85.2,86.2,3351160,-143108028
BPI,09/03/2020,66,67.6,65.25,67.6,2027830,-15067252
CHIB,09/03/2020,20.65,20.85,20.6,20.85,62300,74340
CSB,09/03/2020,8.25,8.25,8.25,8.25,300,0
EW,09/03/2020,8.22,8.22,8.13,8.16,190400,-57926
MBT,09/03/2020,33.5,33.85,33.2,33.5,2067000,-26806525
PBB,09/03/2020,8.49,8.49,8.49,8.49,2400,0
PNB,09/03/2020,19.68,19.7,19.6,19.7,672100,-11765910
PSB,09/03/2020,49.75,49.8,49,49.7,1000,0
SECB,09/03/2020,95,95.75,94.05,94.9,162870,-9263767
UBP,09/03/2020,54.25,54.25,54.2,54.2,79050,-284540
BKR,09/03/2020,0.77,0.8,0.77,0.79,24000,0
COL,09/03/2020,21.05,22.3,21.05,22.3,13600,0
FERRO,09/03/2020,2.7,2.77,2.6,2.7,323000,-15600
I,09/03/2020,0.96,0.96,0.96,0.96,25000,0
MED,09/03/2020,0.3,0.3,0.3,0.3,230000,0
NRCP,09/03/2020,0.62,0.62,0.59,0.59,171000,-5900
PSE,09/03/2020,153.9,157.9,153,157.9,20790,-90860
SLF,09/03/2020,1950,1950,1925,1925,30,48125
^INDUSTRIAL,09/03/2020,7849.98,7901.33,7841.04,7896.85,1333757,-49883
ACEN,09/03/2020,2.75,2.75,2.7,2.7,2995000,4005840
ACR,09/03/2020,1.29,1.29,1.25,1.26,1832000,0
AP,09/03/2020,25.95,26.7,25.95,26.6,1022900,-7119630
BSC,09/03/2020,0.178,0.188,0.178,0.186,6390000,0
FGEN,09/03/2020,24.35,24.7,24.3,24.7,1518400,-4839530
FPH,09/03/2020,61,61,59.9,60.1,90170,-50457
MER,09/03/2020,261.4,264.2,261,263,217900,-24460350
MWC,09/03/2020,14.1,14.5,14,14.5,4027600,10498102
PCOR,09/03/2020,3.04,3.09,3.03,3.03,344000,-893150
PNX,09/03/2020,10.8,11,10.8,11,84300,0
SHLPH,09/03/2020,17.64,18.04,17.6,17.84,768600,-1124120
SPC,09/03/2020,9.06,9.08,8.9,8.97,134400,-9888
ANI,09/03/2020,8.01,8.17,8.01,8.05,87100,3964
AXLM,09/03/2020,2.4,2.56,2.4,2.56,13548000,-24905480
CAT,09/03/2020,12,12,12,12,5000,0
CNPF,09/03/2020,16.8,17.5,16.8,17.5,5384600,28273348
DELM,09/03/2020,4.9,4.91,4.88,4.88,48000,-29400
DNL,09/03/2020,5.04,5.04,4.89,5.02,1227100,-40701
EMP,09/03/2020,9.9,9.98,9.85,9.98,575000,8523
FB,09/03/2020,66.1,66.95,65.05,66,31360,-763396
FOOD,09/03/2020,0.66,0.66,0.65,0.65,414000,0
FRUIT,09/03/2020,1.17,1.17,1.16,1.17,1079000,-112570
GSMI,09/03/2020,44.8,45,41.6,43,111000,4319760
JFC,09/03/2020,137,139,137,137.8,661710,-24942861
LFM,09/03/2020,43,43,43,43,200,0
MACAY,09/03/2020,7.92,7.98,7.9,7.98,3700,0
MAXS,09/03/2020,4.73,4.8,4.71,4.78,177000,331360
PIZZA,09/03/2020,5.62,5.64,5.6,5.64,368500,991972
RCI,09/03/2020,1.17,1.17,1.12,1.13,6611000,28010
RFM,09/03/2020,4.53,4.53,4.53,4.53,3000,0
URC,09/03/2020,140.5,142.8,137.6,140,1117900,-8795008
VITA,09/03/2020,0.77,0.78,0.76,0.76,981000,-9240
CA,09/03/2020,52.45,52.45,52,52,270,0
CAB,09/03/2020,53.9,53.9,53.9,53.9,30,0
CHP,09/03/2020,1.54,1.55,1.51,1.51,21460000,-6673020
EAGLE,09/03/2020,12.4,12.4,12.18,12.4,218000,0
EEI,09/03/2020,6.29,6.29,6,6.1,2290600,8990007
HLCM,09/03/2020,5.89,5.95,5.64,5.67,3225800,181998
MWIDE,09/03/2020,6.83,7,6.74,6.95,2609100,-6799251
PHN,09/03/2020,9,9,9,9,5800,0
VUL,09/03/2020,0.74,0.74,0.72,0.73,159000,0
CROWN,09/03/2020,1.98,1.98,1.95,1.95,95000,0
EURO,09/03/2020,1.84,1.88,1.8,1.85,196000,0
MVC,09/03/2020,4,4.2,4,4.2,32000,0
PPC,09/03/2020,4.1,4.11,4.1,4.1,47000,8200
CIC,09/03/2020,19,19,19,19,100,0
GREEN,09/03/2020,2.01,2.1,1.97,2.08,11859000,4119700
IMI,09/03/2020,5.05,5.34,5.05,5.3,325700,-25098
ION,09/03/2020,0.97,0.98,0.97,0.97,63000,0
PMPC,09/03/2020,4.4,4.69,4.4,4.69,8000,0
SSP,09/03/2020,1.32,1.38,1.31,1.37,599000,0
TECH,09/03/2020,5.65,5.67,5.5,5.55,1144100,-51359
^HOLDING,09/03/2020,5956.76,5970.77,5914.91,5962.88,844390,-301884
ABA,09/03/2020,0.47,0.47,0.465,0.47,930000,-37600
ABG,09/03/2020,7.66,7.97,7.62,7.63,13800,0
AC,09/03/2020,704,706,695,700,369960,-54323380
AEV,09/03/2020,47,49,46.9,49,379500,-3995600
AGI,09/03/2020,6.08,6.18,6.07,6.18,6791600,9219645
ALLHC,09/03/2020,1.72,1.74,1.72,1.73,351000,0
ANS,09/03/2020,6.44,6.44,6.21,6.21,12600,0
APO,09/03/2020,0.52,0.53,0.52,0.52,284000,0
ATN,09/03/2020,0.54,0.56,0.54,0.56,518000,0
ATNB,09/03/2020,0.58,0.58,0.58,0.58,5000,0
COSCO,09/03/2020,5.07,5.1,5.02,5.05,1411500,-5201274
DMC,09/03/2020,4,4.02,3.96,4,2424000,-1660830
FDC,09/03/2020,8.4,8.55,8.4,8.5,611900,0
GTCAP,09/03/2020,385,393.8,380,380,371360,-93601592
HI,09/03/2020,3.18,3.18,3.18,3.18,15000,0
JGS,09/03/2020,61,61.05,60.1,61.05,1086630,-22922518
LIHC,09/03/2020,0.61,0.64,0.59,0.62,295000,-11390
LPZ,09/03/2020,2.41,2.41,2.38,2.38,75000,-16680
LTG,09/03/2020,8.4,8.6,8.38,8.6,1059700,-463403
MHC,09/03/2020,0.57,0.57,0.57,0.57,5000,0
MPI,09/03/2020,3.28,3.31,3.23,3.29,17109000,-24305470
PRIM,09/03/2020,0.8,0.8,0.76,0.79,51000,0
SGI,09/03/2020,1,1,1,1,60000,0
SGP,09/03/2020,153,153,153,153,40,0
SM,09/03/2020,841,847,831,836.5,201400,-100851680
SMC,09/03/2020,101.5,101.5,98,99,166240,-3712724
SPM,09/03/2020,1.82,1.83,1.82,1.83,52000,0
ZHI,09/03/2020,0.144,0.144,0.14,0.14,280000,0
^PROPERTY,09/03/2020,2603.38,2630.44,2569.12,2590.02,1343921,-290879
ALCO,09/03/2020,0.51,0.53,0.51,0.52,937000,0
ALI,09/03/2020,27.05,27.75,26.5,26.9,22755600,-343022320
ARA,09/03/2020,0.99,1,0.93,0.99,300000,0
