^FINANCIAL,09/11/2020,1151.04,1158.59,1150.9,1150.9,653100,-168797
AUB,09/11/2020,45.15,45.15,45,45,17900,-536965
BDO,09/11/2020,90.9,91.65,90.85,91.1,1780210,-100264247
BPI,09/11/2020,65,65.3,64.9,64.9,1602310,-67796437
CHIB,09/11/2020,21.3,21.6,21.15,21.3,44400,0
EW,09/11/2020,8.07,8.18,8.07,8.15,302300,-861916
MBT,09/11/2020,34.85,35.35,34.5,34.55,3229800,-7484620
PBB,09/11/2020,8.68,9.88,8.68,9.88,6900,0
PNB,09/11/2020,23.5,25.2,23.35,23.9,5629000,17981310
PSB,09/11/2020,49.8,49.8,49.5,49.7,2200,0
RCB,09/11/2020,16.2,16.4,16.2,16.4,1700,0
SECB,09/11/2020,95,96.45,93.65,95.1,1169980,-9834291
UBP,09/11/2020,54.2,54.2,53.95,54,23160,0
BKR,09/11/2020,0.8,0.8,0.8,0.8,23000,0
COL,09/11/2020,23,23,21.65,22.9,400,0
FAF,09/11/2020,0.58,0.68,0.58,0.62,121000,0
FERRO,09/11/2020,2.66,2.95,2.66,2.8,68000,0
FFI,09/11/2020,7.21,7.21,7.21,7.21,100,0
I,09/11/2020,1.06,1.06,1.06,1.06,17000,0
MED,09/11/2020,0.295,0.3,0.28,0.28,610000,0
NRCP,09/11/2020,0.61,0.61,0.59,0.61,11000,0
PSE,09/11/2020,155.1,159.5,155.1,155.1,1360,0
SLF,09/11/2020,1975,1980,1975,1980,20,0
^INDUSTRIAL,09/11/2020,8066.2,8071.54,7979.71,8071.54,1011785,-46697
ACEN,09/11/2020,3.11,3.18,3.03,3.18,36790000,-2763020
ACR,09/11/2020,1.23,1.24,1.21,1.24,687000,13310
AP,09/11/2020,27.2,27.2,26.55,26.7,963600,-8106835
BSC,09/11/2020,0.18,0.182,0.177,0.18,290000,0
FGEN,09/11/2020,24.75,25.1,24.2,25.1,2221000,-45878080
FPH,09/11/2020,60.8,62.7,60.8,62,41170,427568
MER,09/11/2020,269.4,270,266.4,270,263270,-15291636
MWC,09/11/2020,14.3,14.3,14.06,14.06,476500,-441386
PCOR,09/11/2020,3.08,3.1,3.08,3.08,540000,0
PNX,09/11/2020,10.82,11,10.8,11,186400,-99000
SHLPH,09/11/2020,17.74,17.78,17.58,17.78,117800,164904
SPC,09/11/2020,9.16,9.18,9.15,9.17,103700,143058
ANI,09/11/2020,7.99,7.99,7.97,7.97,9400,0
AXLM,09/11/2020,2.36,2.38,2.31,2.38,489000,137820
CAT,09/11/2020,11.46,11.46,11.46,11.46,1000,0
CNPF,09/11/2020,18.4,18.42,18.1,18.2,1956700,10037601
DELM,09/11/2020,4.7,4.85,4.68,4.72,22000,-23720
DNL,09/11/2020,5.6,5.6,5.46,5.46,1874700,651116
EMP,09/11/2020,9.94,9.98,9.93,9.95,1159400,-782088
FB,09/11/2020,64.05,65,64,64.2,35880,-1960628
FOOD,09/11/2020,0.65,0.66,0.65,0.66,231000,0
FRUIT,09/11/2020,1.21,1.23,1.18,1.21,4834000,-337890
GSMI,09/11/2020,49,49,47.25,47.95,20900,-59540
JFC,09/11/2020,136,136,135,135.6,548660,-40923794
MACAY,09/11/2020,7.63,8.34,7.63,8.34,200,0
MAXS,09/11/2020,4.96,4.96,4.82,4.88,408000,98000
MG,09/11/2020,0.13,0.13,0.13,0.13,80000,0
PIZZA,09/11/2020,5.99,5.99,5.91,5.91,87000,-3594
RCI,09/11/2020,1.11,1.13,1.1,1.12,3217000,8800
RFM,09/11/2020,4.56,4.6,4.56,4.6,3000,0
ROX,09/11/2020,1.89,1.98,1.89,1.95,178000,0
SFI,09/11/2020,0.104,0.104,0.104,0.104,400000,1040
URC,09/11/2020,143.6,144.9,140.5,144.9,945260,26254133
VITA,09/11/2020,0.78,0.79,0.78,0.78,454000,-780
VMC,09/11/2020,2.3,2.3,2.3,2.3,2000,0
CHP,09/11/2020,1.51,1.55,1.5,1.52,12825000,4352050
EAGLE,09/11/2020,14.46,14.46,14.22,14.22,3245400,1440
EEI,09/11/2020,6.9,6.9,6.75,6.8,739400,1466794
HLCM,09/11/2020,6.21,6.21,5.81,5.87,4440400,-1671914
MWIDE,09/11/2020,7.1,7.26,7.08,7.09,1664900,-2474198
PHN,09/11/2020,8.8,8.89,8.6,8.89,35400,0
T,09/11/2020,0.68,0.69,0.68,0.69,195000,84320
VUL,09/11/2020,0.76,0.76,0.74,0.76,82000,0
CROWN,09/11/2020,1.98,1.98,1.98,1.98,1000,0
EURO,09/11/2020,1.85,1.91,1.85,1.88,183000,0
MVC,09/11/2020,4.7,4.7,4.5,4.67,13000,37340
PPC,09/11/2020,4.15,4.15,4.15,4.15,7816000,30170500
CIC,09/11/2020,20.8,20.85,19.5,19.5,3600,-59622
GREEN,09/11/2020,2.23,2.26,2.16,2.2,23042000,1617140
IMI,09/11/2020,6.34,6.34,6.2,6.3,565900,-1442046
ION,09/11/2020,0.97,0.97,0.96,0.96,121000,-32640
SSP,09/11/2020,1.4,1.4,1.36,1.36,1807000,0
TECH,09/11/2020,5.8,5.8,5.72,5.72,1142800,-11580
^HOLDING,09/11/2020,6095.31,6212.94,6074.43,6212.94,881233,-23581
ABA,09/11/2020,0.485,0.485,0.48,0.48,3080000,-48100
ABG,09/11/2020,7.98,7.98,7.27,7.88,39000,0
AC,09/11/2020,700,708.5,700,700,216960,-94485015
AEV,09/11/2020,47.5,48.8,47.15,48.8,594200,-6244445
AGI,09/11/2020,6.97,7.06,6.93,6.93,20507200,82654506
ALLHC,09/11/2020,1.96,2.1,1.96,2.1,8359000,-458160
ANS,09/11/2020,6.36,6.5,6.35,6.5,19200,0
APO,09/11/2020,0.55,0.55,0.55,0.55,2000,0
ATN,09/11/2020,0.55,0.56,0.54,0.56,358000,0
ATNB,09/11/2020,0.55,0.58,0.55,0.58,155000,82500
COSCO,09/11/2020,5.16,5.3,5.15,5.2,2199900,-1581794
DMC,09/11/2020,4.05,4.09,3.99,4.05,7406000,-882249
FDC,09/11/2020,8.53,8.53,8.53,8.53,4000,1705
GTCAP,09/11/2020,402,407.4,401,406,197240,-23490286
HI,09/11/2020,3.15,3.15,3.15,3.15,3000,0
