^FINANCIAL,05/20/2020,1125.93,1134.48,1116.43,1134.48,750679,58285
AUB,05/20/2020,48,48,48,48,5000,240000
BDO,05/20/2020,93.2,93.75,92,93,1005480,-1534708
BPI,05/20/2020,62,63.95,61.25,63.95,3266340,76006211
CHIB,05/20/2020,19.5,19.5,19.34,19.38,54700,-288870
EW,05/20/2020,7.12,7.19,7.05,7.06,314300,-1347245
MBT,05/20/2020,34.4,34.9,34.05,34.9,2139500,12779300
PBC,05/20/2020,18,24,18,20.8,42000,0
PNB,05/20/2020,21.2,21.2,19.12,20.2,706600,-3829365
RCB,05/20/2020,15.82,15.82,15.62,15.62,17600,-157810
SECB,05/20/2020,86.55,87.5,84.8,85.25,863980,-23019702
UBP,05/20/2020,54,54,53.7,53.7,16530,-562177
COL,05/20/2020,15.9,16.06,15.6,15.6,2500,0
MED,05/20/2020,0.29,0.3,0.29,0.3,120000,0
NRCP,05/20/2020,0.63,0.67,0.63,0.66,467000,0
PSE,05/20/2020,169,169,169,169,50,-8450
SLF,05/20/2020,1590,1590,1580,1580,25,7950
^INDUSTRIAL,05/20/2020,7406.2,7418.55,7289.41,7299.29,724293,-109793
ACEPH,05/20/2020,2.24,2.24,2.15,2.21,9825000,140610
ACR,05/20/2020,0.92,0.92,0.86,0.86,65000,1800
AP,05/20/2020,26.1,26.1,25.5,26,1080400,-12030150
BSC,05/20/2020,0.166,0.166,0.166,0.166,10000,0
FGEN,05/20/2020,18.1,18.1,18,18,606800,-7781908
FPH,05/20/2020,55,55,54.6,54.6,16670,-264337
MER,05/20/2020,272.2,272.2,266.2,271,161480,-18014656
MWC,05/20/2020,11.94,11.94,11.74,11.82,659200,-1050134
PCOR,05/20/2020,3.05,3.05,2.98,3,924000,425920
PERC,05/20/2020,2.38,2.4,2.38,2.4,20000,0
PNX,05/20/2020,11.2,11.32,11.1,11.32,23700,0
SHLPH,05/20/2020,16.94,17,16.3,16.38,726900,-3803052
SPC,05/20/2020,7.9,7.9,7.86,7.9,139700,0
VVT,05/20/2020,15.06,15.06,15.06,15.06,1600,0
ANI,05/20/2020,7.5,7.55,7.2,7.4,66600,-14182
AXLM,05/20/2020,2.72,2.78,2.71,2.75,284000,132110
CNPF,05/20/2020,15.28,15.3,15.26,15.28,1115700,-1719992
DELM,05/20/2020,3.83,3.85,3.82,3.82,20000,3830
DNL,05/20/2020,5.1,5.15,5.01,5.02,1257900,1295225
EMP,05/20/2020,7.65,7.77,7.62,7.63,2730400,-17551311
FB,05/20/2020,62,64,60.95,63,950830,52056908
FOOD,05/20/2020,0.53,0.54,0.53,0.54,142000,0
FRUIT,05/20/2020,1.31,1.34,1.3,1.31,4053000,-180480
GSMI,05/20/2020,30.45,30.45,29.2,30,42100,2950
JFC,05/20/2020,140,140,137.2,137.2,477520,-10425585
MAXS,05/20/2020,5.8,5.8,5.62,5.65,458900,-39660
PIP,05/20/2020,1.9,1.91,1.9,1.91,72000,13370
PIZZA,05/20/2020,5.83,5.84,5.65,5.69,724800,391933
RCI,05/20/2020,1.57,1.65,1.57,1.61,4456000,0
RFM,05/20/2020,4.49,4.49,4.49,4.49,2000,0
