^FINANCIAL,05/04/2020,1181.32,1181.32,1160.27,1164.04,912581,-162512
AUB,05/04/2020,45.55,47.5,45.55,47.5,3900,132500
BDO,05/04/2020,100,100.7,98,98.9,2484680,-10935184
BPI,05/04/2020,58.5,58.5,57.8,58,3419590,-68240006
CHIB,05/04/2020,19.74,19.82,19.72,19.74,138700,-1472389
EW,05/04/2020,7.85,7.85,7.7,7.76,182700,0
MBT,05/04/2020,38.5,38.8,37.05,37.05,6639100,-80287765
PNB,05/04/2020,23.5,23.5,22.8,22.85,252400,-3638790
PSB,05/04/2020,43.1,43.25,43,43,1900,-56000
RCB,05/04/2020,16.6,16.6,16.5,16.5,550200,-208968
SECB,05/04/2020,103.5,105.9,101,102,566320,2518895
UBP,05/04/2020,54,54.7,53.5,53.5,18320,-324585
COL,05/04/2020,15.5,15.88,15.5,15.5,2400,0
FERRO,05/04/2020,2.79,2.79,2.7,2.72,63000,0
I,05/04/2020,0.95,0.95,0.87,0.91,9000,0
MED,05/04/2020,0.325,0.35,0.3,0.32,2110000,0
NRCP,05/04/2020,0.64,0.64,0.62,0.62,6000,0
PSE,05/04/2020,168.8,168.9,164,168.9,120,0
SLF,05/04/2020,1560,1560,1550,1550,60,0
^INDUSTRIAL,05/04/2020,7425.15,7425.15,7287.45,7299.77,938390,-15408
ACEPH,05/04/2020,2.29,2.29,2.18,2.2,9943000,72680
ACR,05/04/2020,0.93,0.95,0.91,0.95,25000,0
AP,05/04/2020,27.4,27.4,26.05,26.2,953800,-17478835
FGEN,05/04/2020,18.96,18.96,18.5,18.74,726700,-142532
FPH,05/04/2020,57.35,57.8,57.15,57.45,22700,-621428
MER,05/04/2020,255,257.8,252.8,254.6,281040,-32078194
MWC,05/04/2020,10.6,10.6,10.44,10.46,2819200,-10537466
PCOR,05/04/2020,3.21,3.21,3.15,3.17,2697000,-1357100
PERC,05/04/2020,2.42,2.5,2.42,2.5,61000,0
PNX,05/04/2020,11.5,11.8,11.18,11.8,522600,0
SHLPH,05/04/2020,18.56,18.6,18.4,18.52,544100,-1880735
SPC,05/04/2020,7.97,7.97,7.89,7.9,29800,0
ANI,05/04/2020,8.42,8.42,8.16,8.28,706100,-228759
AXLM,05/04/2020,2.94,3.04,2.83,3.02,3282000,-69250
BMM,05/04/2020,86.95,86.95,86.95,86.95,40,0
CNPF,05/04/2020,14.32,14.4,14.2,14.3,559500,4117136
DELM,05/04/2020,3.74,3.95,3.74,3.95,128000,0
DNL,05/04/2020,5.29,5.34,5.18,5.23,1315100,-4131182
EMP,05/04/2020,7.9,7.9,7.85,7.9,1017700,-7930020
FB,05/04/2020,58.9,59,57.6,59,352660,4775825
FOOD,05/04/2020,0.56,0.56,0.53,0.53,652000,16080
FRUIT,05/04/2020,1.46,1.48,1.41,1.42,9103000,-657730
GSMI,05/04/2020,31.9,32.3,31.05,31.6,42300,0
JFC,05/04/2020,143.1,143.1,137,138.2,1249330,-18941207
MACAY,05/04/2020,6.66,6.83,6.32,6.82,14800,-47316
MAXS,05/04/2020,6.57,6.57,6.21,6.27,1231400,-76647
MG,05/04/2020,0.14,0.14,0.126,0.126,80000,0
PIP,05/04/2020,1.9,1.91,1.9,1.91,316000,374300
PIZZA,05/04/2020,6.68,6.68,6.3,6.4,1768800,1633138
RCI,05/04/2020,1.65,1.65,1.57,1.62,1151000,0
RFM,05/04/2020,4.49,4.49,4.34,4.35,793000,-156620
ROX,05/04/2020,1.44,1.49,1.44,1.49,31000,0
SFI,05/04/2020,0.117,0.117,0.11,0.11,310000,0
URC,05/04/2020,123.2,124,121.5,122.4,1598510,73627983
VITA,05/04/2020,0.84,0.84,0.8,0.8,6404000,23400
VMC,05/04/2020,2.49,2.49,2.49,2.49,16000,0
CA,05/04/2020,55.2,60,55.2,58,570,0
CAB,05/04/2020,64.5,64.5,64,64,240,0
CHP,05/04/2020,1.11,1.11,1.05,1.06,8240000,16920
EAGLE,05/04/2020,8.22,8.44,8.22,8.37,159700,5084
EEI,05/04/2020,5.28,5.28,5.11,5.11,3423200,-272671
HLCM,05/04/2020,11.3,11.56,11.3,11.5,214900,-461476
MWIDE,05/04/2020,6.5,6.5,6.21,6.21,2328900,-3873074
PHN,05/04/2020,8.82,8.86,8.25,8.86,2600,0
T,05/04/2020,0.85,0.87,0.82,0.87,31000,0
VUL,05/04/2020,0.71,0.71,0.67,0.67,3131000,1400
CROWN,05/04/2020,1.74,1.74,1.74,1.74,5000,0
EURO,05/04/2020,2.76,2.76,2.5,2.67,1606000,32010
MVC,05/04/2020,3.54,3.54,3.54,3.54,6000,0
PPC,05/04/2020,4.23,4.23,4.23,4.23,14000,-16920
CIC,05/04/2020,25.7,25.7,23.95,24,3000,-72330
GREEN,05/04/2020,1.28,1.29,1.21,1.22,2437000,0
IMI,05/04/2020,5.89,5.89,5.46,5.56,916100,-52546
ION,05/04/2020,1.2,1.2,1.14,1.18,429000,0
PMPC,05/04/2020,3.83,3.83,3.83,3.83,4000,0
SSP,05/04/2020,1.22,1.22,1.11,1.15,2200000,20700
TECH,05/04/2020,8.98,8.98,8.55,8.59,3547900,958762
^HOLDING,05/04/2020,5446.95,5446.95,5307.11,5383.56,693392,-218806
ABA,05/04/2020,0.58,0.58,0.55,0.56,5372000,-48519
ABG,05/04/2020,7.9,7.9,7.3,7.58,13700,0
AC,05/04/2020,577.5,577.5,555,560,276190,-54382315
AEV,05/04/2020,41,41,39.2,40.05,788200,-7276175
AGI,05/04/2020,6.35,6.35,6.02,6.02,8529300,-36879719
ALLHC,05/04/2020,1.96,1.97,1.82,1.94,2183000,-87170
ANS,05/04/2020,6,6,6,6,3900,0
APO,05/04/2020,0.54,0.54,0.54,0.54,76000,0
ATN,05/04/2020,0.57,0.58,0.52,0.52,5142000,0
ATNB,05/04/2020,0.61,0.61,0.56,0.56,595000,88480
COSCO,05/04/2020,5,5,4.85,4.85,395000,-412750
DMC,05/04/2020,4.14,4.15,4.04,4.15,6886000,-1144450
FDC,05/04/2020,8.5,8.5,8.5,8.5,401000,0
GTCAP,05/04/2020,451.8,451.8,433.4,435.2,108570,-13391994
HI,05/04/2020,3.63,3.69,3.62,3.69,23000,-50680
JGS,05/04/2020,49.8,49.8,48.5,49.5,1236580,-40545355
LIHC,05/04/2020,0.48,0.485,0.475,0.485,80000,0
LPZ,05/04/2020,2.62,2.64,2.47,2.57,5840000,-2241000
LTG,05/04/2020,7.75,7.75,7.55,7.64,1308500,-5887034
MHC,05/04/2020,0.53,0.53,0.53,0.53,16000,0
MPI,05/04/2020,2.55,2.55,2.5,2.51,39291000,-3148640
PRIM,05/04/2020,0.82,0.82,0.77,0.81,348000,0
REG,05/04/2020,2.36,2.36,2.35,2.35,6000,0
SGI,05/04/2020,0.94,0.96,0.94,0.95,523000,0
SGP,05/04/2020,160.1,168.5,151,166.1,4810,0
SM,05/04/2020,822,822.5,796,822,170040,-49301860
SMC,05/04/2020,97.75,97.75,96.5,96.75,345870,-4023574
SOC,05/04/2020,0.64,0.67,0.63,0.67,28000,0
TFHI,05/04/2020,140,140,138,138,2530,-73380
WIN,05/04/2020,0.176,0.187,0.176,0.187,40000,0
ZHI,05/04/2020,0.161,0.161,0.16,0.16,330000,0
^PROPERTY,05/04/2020,2839.3,2873.97,2797.3,2873.97,1275963,73950
ALCO,05/04/2020,0.56,0.58,0.56,0.58,1355000,0
ALI,05/04/2020,31.7,31.8,30.75,31.8,13078500,105809895
ARA,05/04/2020,1.12,1.3,1.12,1.16,1460000,-72490
BEL,05/04/2020,1.38,1.4,1.38,1.38,141000,0
BRN,05/04/2020,0.56,0.58,0.55,0.57,547000,0
CDC,05/04/2020,0.75,0.75,0.73,0.75,14000,0
CEI,05/04/2020,0.123,0.123,0.123,0.123,10000,0
CLI,05/04/2020,4,4.14,4,4.13,386000,-867640
CPG,05/04/2020,0.36,0.36,0.35,0.36,1840000,0
DD,05/04/2020,16.16,16.16,15.92,15.92,216300,-1516952
DMW,05/04/2020,7,7,6.9,6.9,73600,-431000
ELI,05/04/2020,0.325,0.325,0.325,0.325,100000,0
FLI,05/04/2020,0.94,0.96,0.93,0.94,7842000,1742110
GERI,05/04/2020,0.81,0.85,0.81,0.81,195000,0
HOUSE,05/04/2020,10.9,10.9,10.68,10.68,3000,0
IRC,05/04/2020,0.88,0.88,0.8,0.83,769000,0
MEG,05/04/2020,2.59,2.59,2.52,2.52,17162000,-1177830
MRC,05/04/2020,0.169,0.169,0.16,0.16,9000000,0
PHES,05/04/2020,0.33,0.33,0.3,0.31,430000,0
PRMX,05/04/2020,1.48,1.5,1.43,1.5,62000,0
RLC,05/04/2020,15,15,14.02,14.02,2726900,-13906068
RLT,05/04/2020,0.247,0.247,0.246,0.246,50000,0
ROCK,05/04/2020,1.52,1.53,1.5,1.52,174000,0
SHNG,05/04/2020,2.7,2.72,2.7,2.7,288000,0
SLI,05/04/2020,1.94,1.94,1.88,1.92,33000,0
SMPH,05/04/2020,29.25,30.4,28.75,30.4,8936700,-12219785
STR,05/04/2020,3.98,4.04,3.89,4,163000,0
SUN,05/04/2020,1.29,1.29,1.18,1.19,3258000,0
TFC,05/04/2020,45,45,45,45,400,0
VLL,05/04/2020,4.37,4.4,4.02,4.03,3435000,-3409360
^SERVICE,05/04/2020,1357.29,1357.29,1332.49,1351.65,1227787,71424
ABS,05/04/2020,17.22,17.6,17,17,1179500,0
GMA7,05/04/2020,4.8,4.84,4.7,4.84,265000,0
MB,05/04/2020,0.37,0.37,0.35,0.355,100000,0
MBC,05/04/2020,10.96,10.96,10.74,10.74,2000,0
GLO,05/04/2020,2196,2258,2182,2258,38705,14320370
TEL,05/04/2020,1260,1260,1222,1259,177190,-18275600
APL,05/04/2020,0.042,0.042,0.038,0.04,32800000,3900
DFNN,05/04/2020,2.9,2.9,2.8,2.8,86000,0
DITO,05/04/2020,2.12,2.18,2.1,2.14,18710000,-1225210
IS,05/04/2020,0.08,0.08,0.08,0.08,430000,0
NOW,05/04/2020,1.92,1.92,1.81,1.82,2263000,-220810
TBGI,05/04/2020,0.2,0.204,0.181,0.193,3040000,0
WEB,05/04/2020,2.62,2.89,2.62,2.75,23171000,-309200
2GO,05/04/2020,10.98,11.5,10.68,11.08,588000,-22880
ATI,05/04/2020,16.44,18.8,16.44,17.94,1400,-9100
C,05/04/2020,3.3,3.34,3.15,3.16,842000,231000
CEB,05/04/2020,48,48,45,46.85,274100,-3036855
ICT,05/04/2020,88.6,88.85,85,88.3,2030760,-1279066
LBC,05/04/2020,13.6,13.7,13.6,13.7,600,0
LSC,05/04/2020,0.78,0.78,0.72,0.72,41000,0
MAC,05/04/2020,4.7,4.8,4.35,4.55,15804000,-4802508
MAH,05/04/2020,2.6,2.67,2.48,2.56,6287000,0
MAHB,05/04/2020,2.75,2.75,2.58,2.61,28000,0
PAL,05/04/2020,7.19,7.2,6.7,7.19,17200,0
TUGS,05/04/2020,0.91,0.91,0.87,0.87,265000,45500
ACE,05/04/2020,1.19,1.19,1.19,1.19,3000,0
BHI,05/04/2020,0.029,0.029,0.027,0.027,15400000,0
DWC,05/04/2020,1.83,1.83,1.6,1.82,11000,0
WPI,05/04/2020,0.395,0.415,0.395,0.415,190000,0
CEU,05/04/2020,6.26,6.26,6.26,6.26,1100,0
IPO,05/04/2020,8.38,8.38,8.38,8.38,400,0
STI,05/04/2020,0.34,0.345,0.34,0.34,4430000,-587900
BCOR,05/04/2020,2.36,2.58,2.36,2.4,796000,9560
BLOOM,05/04/2020,5.52,5.53,5.38,5.41,9731100,34643761
LOTO,05/04/2020,1.75,2.14,1.75,2,618000,-8360
LR,05/04/2020,1.58,1.63,1.5,1.52,343000,-16380
PHR,05/04/2020,2.81,2.87,2.79,2.87,19000,0
PLC,05/04/2020,0.315,0.315,0.305,0.315,7850000,466500
HOME,05/04/2020,6.18,6.2,5.8,5.95,3569700,6397116
MRSGI,05/04/2020,1.89,1.89,1.75,1.8,2513000,113750
PGOLD,05/04/2020,46.3,46.75,45.75,45.8,3606500,-8753425
RRHI,05/04/2020,67,67.05,64.7,65,472340,-7292798
SEVN,05/04/2020,125,128,125,128,17180,-59577
SSI,05/04/2020,1.34,1.34,1.21,1.26,6346000,-368880
WLCON,05/04/2020,14.68,14.68,14,14.3,6819600,61558190
APC,05/04/2020,0.31,0.325,0.31,0.325,380000,0
ECP,05/04/2020,7.8,8.3,7,7.8,285500,-86250
HVN,05/04/2020,315,324,307,307,140,-12472
PAX,05/04/2020,2.09,2.1,2.06,2.06,19000,0
PHA,05/04/2020,0.255,0.255,0.23,0.24,13770000,2400
SBS,05/04/2020,5.6,5.8,5.6,5.8,1300,0
^MINING-OIL,05/04/2020,4656.96,4689.38,4596.19,4623.39,41052,-5704
AB,05/04/2020,10.88,10.88,10.88,10.88,200,0
APX,05/04/2020,0.94,0.94,0.9,0.92,908000,0
AR,05/04/2020,0.0011,0.0011,0.0011,0.0011,12000000,-1100
AT,05/04/2020,1.8,1.81,1.8,1.8,37000,54000
BC,05/04/2020,0.98,0.98,0.98,0.98,5000,0
COAL,05/04/2020,0.204,0.204,0.204,0.204,10000,0
CPM,05/04/2020,2.69,2.74,2.69,2.73,250000,0
FNI,05/04/2020,0.87,0.89,0.83,0.88,3272000,870
GEO,05/04/2020,0.206,0.208,0.203,0.206,530000,0
LC,05/04/2020,0.081,0.083,0.08,0.081,3490000,0
LCB,05/04/2020,0.085,0.085,0.084,0.084,310000,0
MA,05/04/2020,0.0066,0.0066,0.0066,0.0066,1000000,0
NI,05/04/2020,0.92,1.06,0.92,0.95,169000,0
NIKL,05/04/2020,1.66,1.67,1.54,1.6,12891000,-5402010
ORE,05/04/2020,0.49,0.51,0.49,0.5,122000,1530
PX,05/04/2020,2.34,2.39,2.31,2.31,275000,-81850
SCC,05/04/2020,12.02,12.5,12,12.1,757300,-541884
ACEX,05/04/2020,6.79,6.9,6.4,6.7,49900,690
OPMB,05/04/2020,0.0086,0.0095,0.0086,0.0095,16000000,0
OV,05/04/2020,0.0084,0.0084,0.0084,0.0084,1000000,0
PXP,05/04/2020,4.35,4.35,4.15,4.22,1205000,265370
