^FINANCIAL,09/04/2020,1131.03,1131.03,1117.28,1126.41,654626,-89511
AUB,09/04/2020,45.8,45.8,44.45,45,1200,-4500
BDO,09/04/2020,86.25,87.8,86.15,87.8,3727210,1320557
BPI,09/04/2020,67.35,67.35,65,65,1978600,-53421763
CHIB,09/04/2020,20.8,20.8,20.65,20.8,28100,4130
EW,09/04/2020,8.15,8.27,8.06,8.25,369400,-634017
MBT,09/04/2020,33.8,33.95,33.35,33.95,1620400,-25408245
PBB,09/04/2020,7.9,8.8,7.9,8.79,12800,17580
PBC,09/04/2020,17.44,17.44,17.44,17.44,600,0
PNB,09/04/2020,19.7,19.72,19.62,19.72,15100,1966
PSB,09/04/2020,49.75,49.75,49.7,49.7,200,0
RCB,09/04/2020,15.76,16.3,15.5,15.6,6800,-71648
SECB,09/04/2020,94,94.5,92.85,93.6,476850,-14452998
UBP,09/04/2020,54.2,54.2,54,54,2530,-61583
BKR,09/04/2020,0.76,0.83,0.76,0.83,15000,0
COL,09/04/2020,22,22.3,22,22.3,4600,0
FFI,09/04/2020,8.5,8.5,8.5,8.5,100,0
I,09/04/2020,0.95,0.95,0.95,0.95,11000,0
MED,09/04/2020,0.305,0.305,0.295,0.295,920000,0
NRCP,09/04/2020,0.63,0.63,0.59,0.6,94000,0
PSE,09/04/2020,157.9,160,157.9,160,20090,3199171
^INDUSTRIAL,09/04/2020,7833.32,7845.24,7785.25,7814.5,1275202,-163146
ACEN,09/04/2020,2.7,2.7,2.67,2.7,4546000,3342460
ACR,09/04/2020,1.26,1.26,1.2,1.24,4097000,-462190
AP,09/04/2020,26.5,26.5,25.9,26,1145500,-20362405
BSC,09/04/2020,0.187,0.187,0.179,0.182,890000,0
FGEN,09/04/2020,24.7,24.85,23.8,23.8,1268700,2496295
FPH,09/04/2020,60.1,61,59.75,60.1,2720,-7858
MER,09/04/2020,260.8,264,259.4,259.6,451330,-76670704
MWC,09/04/2020,14.2,14.28,13.86,14,1133000,-2456796
PCOR,09/04/2020,3.02,3.03,3.01,3.02,870000,193800
PNX,09/04/2020,10.64,11,10.64,11,148100,0
SHLPH,09/04/2020,17.84,17.86,17.72,17.74,204400,1426094
SPC,09/04/2020,9,9.13,8.97,9.08,120100,-25532
ANI,09/04/2020,8.08,8.08,7.95,8.02,63500,67217
AXLM,09/04/2020,2.58,2.6,2.48,2.51,1482000,-247220
CNPF,09/04/2020,17.58,17.58,17.1,17.3,3808000,28967921
DELM,09/04/2020,4.88,4.94,4.8,4.8,136000,-155890
DNL,09/04/2020,5.01,5.06,4.91,5.01,1289400,3453694
EMP,09/04/2020,9.9,9.99,9.76,9.99,1062200,665051
FB,09/04/2020,66,66.5,64.5,66.5,36510,-1264299
FOOD,09/04/2020,0.65,0.66,0.65,0.66,649000,0
FRUIT,09/04/2020,1.16,1.18,1.14,1.17,5441000,-186000
GSMI,09/04/2020,43,44.4,41.85,44,102600,3794420
JFC,09/04/2020,137.2,138.6,133.5,136,2670630,-25320222
MACAY,09/04/2020,7.85,7.97,7.85,7.97,1000,0
MAXS,09/04/2020,4.71,4.85,4.71,4.8,253000,346270
MG,09/04/2020,0.128,0.128,0.128,0.128,10000,0
PIZZA,09/04/2020,5.6,5.7,5.58,5.61,1228500,1106098
RCI,09/04/2020,1.13,1.16,1.1,1.14,3607000,-34410
RFM,09/04/2020,4.53,4.59,4.53,4.59,3000,9120
ROX,09/04/2020,1.56,1.72,1.48,1.72,741000,-25350
SFI,09/04/2020,0.106,0.106,0.106,0.106,10000,0
URC,09/04/2020,138,140.7,136.5,138.9,1083630,-92087855
VITA,09/04/2020,0.77,0.77,0.76,0.77,7908000,17710
CA,09/04/2020,51,51,50.8,51,870,0
CAB,09/04/2020,52,52.9,52,52.9,1010,0
CHP,09/04/2020,1.49,1.53,1.49,1.49,24595000,9074710
DAVIN,09/04/2020,3.3,3.3,3.3,3.3,1000,0
EAGLE,09/04/2020,12.1,12.4,12.1,12.4,106400,0
EEI,09/04/2020,6,6.46,6,6.42,1417100,2051482
HLCM,09/04/2020,5.61,5.98,5.5,5.92,3651100,-87040
MWIDE,09/04/2020,6.99,7.22,6.85,7.16,2427800,-704357
PHN,09/04/2020,8.9,9,8.9,9,700,0
VUL,09/04/2020,0.71,0.73,0.71,0.72,266000,0
CIP,09/04/2020,110.8,110.8,110.8,110.8,20,0
CROWN,09/04/2020,1.95,2,1.92,2,51000,0
EURO,09/04/2020,1.85,1.89,1.83,1.88,325000,-93000
LMG,09/04/2020,4.45,4.5,4.4,4.5,7000,0
MVC,09/04/2020,4.2,4.2,4.2,4.2,6000,0
PPC,09/04/2020,4.1,4.1,4.1,4.1,137000,0
CIC,09/04/2020,19,19,19,19,600,0
GREEN,09/04/2020,2.05,2.06,2.02,2.05,4896000,179959
IMI,09/04/2020,5.28,5.39,5.2,5.33,250800,9753
ION,09/04/2020,0.97,0.97,0.96,0.97,38000,0
SSP,09/04/2020,1.35,1.43,1.33,1.43,1642000,-5480
TECH,09/04/2020,5.49,5.84,5.41,5.75,3212500,-152171
^HOLDING,09/04/2020,5918.09,5998.23,5850.23,5998.23,1527480,33169
ABA,09/04/2020,0.47,0.475,0.465,0.475,5230000,-229850
ABG,09/04/2020,7.8,7.8,7.58,7.76,3100,0
AC,09/04/2020,700,700,686.5,690,307330,-81742780
AEV,09/04/2020,47,49.35,47,49.35,1229100,-8673445
AGI,09/04/2020,6.09,6.15,6.05,6.12,7092900,-7110393
ALLHC,09/04/2020,1.74,1.74,1.72,1.74,326000,0
ANS,09/04/2020,6.18,6.47,6.18,6.47,2400,0
APO,09/04/2020,0.52,0.52,0.52,0.52,40000,0
ATN,09/04/2020,0.55,0.56,0.55,0.56,800000,0
COSCO,09/04/2020,5.09,5.09,4.91,4.91,821300,-2330233
DMC,09/04/2020,3.98,3.98,3.9,3.96,4764000,-1925270
FDC,09/04/2020,8.5,8.5,8.45,8.45,2300,0
GTCAP,09/04/2020,378.8,380,375.4,380,243100,-63410744
JGS,09/04/2020,60.35,61.7,60.2,61.7,1112460,-5319147
JOH,09/04/2020,4.7,4.7,4.7,4.7,3000,0
LIHC,09/04/2020,0.63,0.63,0.6,0.62,267000,0
LPZ,09/04/2020,2.4,2.4,2.38,2.38,91000,-14200
LTG,09/04/2020,8.57,8.7,8.46,8.7,1287900,-1129524
MJIC,09/04/2020,1.8,1.8,1.8,1.8,3000,0
MPI,09/04/2020,3.25,3.35,3.24,3.35,10082000,-3714950
PRIM,09/04/2020,0.77,0.77,0.77,0.77,1000,0
SM,09/04/2020,835.5,846,810,846,945000,209627310
SMC,09/04/2020,99,101.8,98.5,101.8,165110,-857314
SPM,09/04/2020,1.82,1.82,1.82,1.82,2000,0
ZHI,09/04/2020,0.139,0.143,0.139,0.143,380000,0
^PROPERTY,09/04/2020,2601.82,2636.27,2587.32,2636.27,975744,-250882
ALCO,09/04/2020,0.51,0.52,0.5,0.5,586000,7700
ALI,09/04/2020,27,28.2,26.95,28.2,19286500,-85572760
ARA,09/04/2020,1,1,1,1,1000,0
AREIT,09/04/2020,25.4,25.45,25.25,25.25,1813400,-13482245
BEL,09/04/2020,1.35,1.35,1.35,1.35,170000,-1350
BRN,09/04/2020,0.76,0.76,0.72,0.74,6200000,149000
CDC,09/04/2020,0.86,0.86,0.84,0.84,183000,0
CEI,09/04/2020,0.122,0.13,0.122,0.129,2230000,0
CHI,09/04/2020,5.95,5.95,5.95,5.95,100,0
CLI,09/04/2020,5.15,5.19,5.15,5.17,726100,0
CPG,09/04/2020,0.37,0.37,0.365,0.37,1090000,0
DD,09/04/2020,14.74,14.82,14.68,14.74,160600,-761280
DMW,09/04/2020,5.99,5.99,5.96,5.99,666400,-208452
ELI,09/04/2020,0.26,0.265,0.26,0.265,160000,0
EVER,09/04/2020,0.088,0.088,0.088,0.088,20000,0
FLI,09/04/2020,0.93,0.93,0.92,0.93,3227000,188960
GERI,09/04/2020,0.79,0.79,0.79,0.79,109000,0
HOUSE,09/04/2020,7.7,7.7,7.3,7.69,11500,-3845
IRC,09/04/2020,1.12,1.13,1.08,1.09,4596000,332780
MEG,09/04/2020,2.89,2.92,2.87,2.89,6471000,-1936930
MRC,09/04/2020,0.236,0.236,0.232,0.233,13100000,-370220
PHES,09/04/2020,0.285,0.285,0.285,0.285,100000,0
PRMX,09/04/2020,1.18,1.19,1.18,1.18,20000,0
RLC,09/04/2020,14.3,14.8,14.2,14.8,1216500,-8366216
RLT,09/04/2020,0.223,0.223,0.222,0.222,180000,0
ROCK,09/04/2020,1.55,1.55,1.55,1.55,7000,0
SHNG,09/04/2020,2.74,2.74,2.74,2.74,2000,0
SLI,09/04/2020,1.95,1.97,1.9,1.97,213000,0
SMPH,09/04/2020,28.15,28.2,27.65,27.95,9492400,-139987740
STR,09/04/2020,3.75,3.87,3.71,3.8,126000,-3800
SUN,09/04/2020,1.23,1.23,1.17,1.2,1340000,15600
VLL,09/04/2020,3.02,3.1,3.02,3.04,953000,-881870
^SERVICE,09/04/2020,1468.66,1468.66,1449.58,1455.41,845103,-287028
