^FINANCIAL,07/22/2020,1188.6,1188.6,1179.34,1179.34,612285,-123318
AUB,07/22/2020,44.1,46.45,44.1,46.45,46100,1568855
BDO,07/22/2020,92,92.3,91.5,91.9,1922750,6116529
BPI,07/22/2020,70.7,70.7,69.6,69.7,2303390,-47413038
CHIB,07/22/2020,20.2,20.2,20,20,144200,106000
CSB,07/22/2020,8.49,8.49,8.44,8.44,10400,0
EW,07/22/2020,7.37,7.44,7.28,7.31,119700,145389
MBT,07/22/2020,36,36,35.5,35.5,4312400,-64962095
PBC,07/22/2020,17.78,17.78,17.78,17.78,5000,0
PNB,07/22/2020,20.1,20.45,20,20.1,62000,-872430
PSB,07/22/2020,47.95,48,47.95,47.95,700,0
RCB,07/22/2020,17.1,17.1,17.1,17.1,1000,0
SECB,07/22/2020,99.9,100,99.05,99.05,244790,-17912113
UBP,07/22/2020,53.3,53.4,52.95,52.95,15180,-531750
COL,07/22/2020,20.7,21.2,20.6,20.6,5200,0
FAF,07/22/2020,0.47,0.47,0.47,0.47,60000,0
FERRO,07/22/2020,2.55,2.55,2.55,2.55,39000,0
I,07/22/2020,0.93,0.94,0.93,0.94,6000,0
MED,07/22/2020,0.29,0.29,0.27,0.275,550000,0
MFC,07/22/2020,670,670,670,670,20,0
NRCP,07/22/2020,0.61,0.62,0.6,0.61,19000,0
PSE,07/22/2020,160,160,158,158,3270,435710
V,07/22/2020,1.06,1.06,1.06,1.06,4000,0
^INDUSTRIAL,07/22/2020,7466.57,7477.46,7403.52,7403.52,540403,-144927
ACEN,07/22/2020,2.3,2.36,2.29,2.3,5633000,823940
ACR,07/22/2020,1.2,1.2,1.15,1.19,147000,0
AP,07/22/2020,26.75,27,26.6,26.6,974200,1931190
BSC,07/22/2020,0.158,0.166,0.157,0.157,2110000,0
FGEN,07/22/2020,24.15,24.15,23.5,23.6,258500,-1082550
FPH,07/22/2020,61,61.5,60,60,27840,-558600
MER,07/22/2020,262.8,264.6,261,262,155390,-8408868
MWC,07/22/2020,13.3,13.36,13.2,13.34,496900,-388472
PCOR,07/22/2020,3.14,3.15,3.1,3.11,1181000,-523400
PERC,07/22/2020,3.4,3.45,3.3,3.39,79000,0
PNX,07/22/2020,11.02,11.4,11.02,11.38,200500,-606144
SHLPH,07/22/2020,18.24,18.3,18.22,18.28,33300,-60189
SPC,07/22/2020,8.08,8.08,8.01,8.01,51800,8020
AXLM,07/22/2020,2.23,2.24,2.18,2.2,1959000,-3286970
CNPF,07/22/2020,14.6,14.68,14.5,14.5,2095900,-26755344
DELM,07/22/2020,4.02,4.02,4.02,4.02,9000,-36179
DNL,07/22/2020,4.89,4.94,4.75,4.8,3467000,-3269310
EMP,07/22/2020,9.05,9.22,9,9.1,6172300,-28821528
FB,07/22/2020,64.8,65,63.6,64,75410,-1154788
FOOD,07/22/2020,0.58,0.62,0.57,0.61,2076000,-3100
FRUIT,07/22/2020,1.2,1.2,1.19,1.2,3421000,-251300
GSMI,07/22/2020,30.75,31,30.7,31,14300,0
JFC,07/22/2020,134.7,134.7,130,130,751080,-57505929
MACAY,07/22/2020,7.05,7.05,6.34,7.04,20700,0
MAXS,07/22/2020,5.14,5.14,5.05,5.05,242500,-723457
PIZZA,07/22/2020,6.1,6.2,6.1,6.14,696300,-392190
RCI,07/22/2020,1.25,1.3,1.22,1.29,5661000,80740
RFM,07/22/2020,4.25,4.25,4.25,4.25,1000,0
ROX,07/22/2020,1.48,1.5,1.48,1.48,10000,0
SFI,07/22/2020,0.103,0.109,0.103,0.109,40000,-1090
URC,07/22/2020,122,123.9,122,122.3,626350,-13834522
VITA,07/22/2020,0.85,0.87,0.82,0.83,4464000,-122460
CA,07/22/2020,54.45,54.45,54.45,54.45,250,0
CAB,07/22/2020,58,58.1,58,58.1,300,0
CHP,07/22/2020,0.95,0.95,0.93,0.94,1522000,-25380
EAGLE,07/22/2020,9.9,9.98,9.9,9.9,184700,-693000
EEI,07/22/2020,5.05,5.1,5.05,5.08,254600,-648940
HLCM,07/22/2020,5.51,5.6,5.1,5.25,4326400,245790
MWIDE,07/22/2020,7.4,7.43,7.11,7.27,2084300,1272717
T,07/22/2020,0.68,0.69,0.67,0.68,190000,-100580
VUL,07/22/2020,0.83,0.83,0.78,0.78,109000,0
EURO,07/22/2020,1.89,1.95,1.89,1.92,213000,9500
PPC,07/22/2020,4.25,4.34,4.22,4.23,188000,-370700
