^FINANCIAL,04/13/2020,1178.9,1193.64,1160.84,1161.99,1358496,-270880
AUB,04/13/2020,47.7,47.7,47.7,47.7,100,0
BDO,04/13/2020,100.8,103.5,98.4,98.5,7238320,-143702018
BPI,04/13/2020,58.1,58.85,57.7,58,1956590,-43796281
CHIB,04/13/2020,20.4,20.4,19.76,19.9,486900,-2749333
EW,04/13/2020,7.6,7.96,7.6,7.62,267700,-1729858
MBT,04/13/2020,37,37.75,36.8,37,3241800,-64684320
PBB,04/13/2020,8.65,8.65,8.65,8.65,600,0
PBC,04/13/2020,16.02,16.02,16.02,16.02,200,0
PNB,04/13/2020,20,21.9,20,21,647300,-2473090
PSB,04/13/2020,43,43,43,43,300,0
RCB,04/13/2020,17.5,17.5,17.3,17.3,4200,0
SECB,04/13/2020,107.2,107.3,102,102,886980,-11746074
UBP,04/13/2020,53.9,53.9,52.85,53.7,15810,530
COL,04/13/2020,15.4,15.8,15.4,15.5,7600,0
FERRO,04/13/2020,2.89,2.89,2.75,2.81,6000,0
I,04/13/2020,0.95,0.95,0.94,0.94,2000,0
MED,04/13/2020,0.265,0.3,0.265,0.3,180000,0
MFC,04/13/2020,695,695,615,615,140,0
NRCP,04/13/2020,0.65,0.65,0.65,0.65,162000,0
PSE,04/13/2020,169.3,169.5,169,169,110,0
SLF,04/13/2020,1620,1655,1620,1655,25,0
V,04/13/2020,0.96,1.09,0.96,1.09,2000,0
^INDUSTRIAL,04/13/2020,7114.73,7335.89,7114.73,7335.89,896739,-119658
ACEPH,04/13/2020,2.02,2.02,1.97,2,4423000,-280000
ACR,04/13/2020,1,1,0.99,0.99,19000,0
AP,04/13/2020,27.5,27.95,27.25,27.55,1091700,-18019745
BSC,04/13/2020,0.166,0.171,0.166,0.171,60000,0
FGEN,04/13/2020,17.3,17.9,17.06,17.9,797100,-7013946
FPH,04/13/2020,52,52.5,51.5,52.1,5290,-76144
MER,04/13/2020,266.2,267,258,267,309640,7598534
MWC,04/13/2020,10.58,11.1,10.58,10.88,3597500,-13084020
PCOR,04/13/2020,2.6,2.83,2.59,2.82,4400000,70750
PERC,04/13/2020,2.63,2.63,2.49,2.5,21000,0
PNX,04/13/2020,10,10.18,9.8,10.18,43300,0
SHLPH,04/13/2020,18.06,18.3,18.02,18.08,1496600,-14951377
SPC,04/13/2020,7.77,7.95,7.77,7.95,34600,0
ANI,04/13/2020,6.98,7.04,6.75,6.92,255800,-383395
AXLM,04/13/2020,2.56,2.62,2.5,2.51,923000,-421660
BMM,04/13/2020,86.95,86.95,86.95,86.95,60,0
CNPF,04/13/2020,14.3,14.3,14.02,14.14,58100,309566
DELM,04/13/2020,3.4,3.7,3.4,3.4,61000,-11100
DNL,04/13/2020,5.15,5.58,5.1,5.4,3211600,2214331
EMP,04/13/2020,7.98,7.98,7.9,7.98,4224000,-30538705
FB,04/13/2020,55.45,58.5,55,55,410710,9928833
FOOD,04/13/2020,0.52,0.52,0.5,0.52,159000,0
FRUIT,04/13/2020,1.35,1.41,1.35,1.38,15904000,994559
GSMI,04/13/2020,32,32,31,31.95,52000,0
JFC,04/13/2020,121,136.1,121,135,2592310,-13735904
MACAY,04/13/2020,5.3,5.3,5.3,5.3,1900,0
MAXS,04/13/2020,4.69,5.3,4.69,5.06,6049000,-6442540
PIP,04/13/2020,1.78,1.81,1.72,1.81,658000,434320
PIZZA,04/13/2020,5.2,5.62,5.2,5.36,6158800,-15684571
RCI,04/13/2020,1.37,1.45,1.37,1.42,1263000,0
RFM,04/13/2020,4.51,4.55,4.51,4.54,22000,-18130
SFI,04/13/2020,0.109,0.109,0.109,0.109,390000,0
URC,04/13/2020,123,126,119.6,125.8,995830,-16320302
VITA,04/13/2020,0.77,0.8,0.77,0.79,2412000,0
CA,04/13/2020,48,48,48,48,100,0
CHP,04/13/2020,1.05,1.06,1.03,1.05,3781000,-2050400
EAGLE,04/13/2020,7.55,7.55,7.45,7.49,461900,-1348822
EEI,04/13/2020,5.4,5.64,5.35,5.4,912900,-1292982
HLCM,04/13/2020,12.16,12.2,11.6,12.2,177000,-618196
MWIDE,04/13/2020,6.37,6.96,6.34,6.6,2269300,1461844
T,04/13/2020,0.71,0.71,0.7,0.7,201000,0
VUL,04/13/2020,0.6,0.65,0.57,0.59,896000,1200
CROWN,04/13/2020,1.9,1.91,1.9,1.91,6000,0
EURO,04/13/2020,1.9,2.15,1.9,2.15,4809000,130650
MVC,04/13/2020,3.3,3.3,3.11,3.11,21000,0
CIC,04/13/2020,25.15,25.15,25,25,1600,0
GREEN,04/13/2020,0.76,0.8,0.76,0.8,308000,-18960
IMI,04/13/2020,4.47,4.6,4.47,4.47,52000,-17890
ION,04/13/2020,0.96,1,0.95,0.99,412000,-5700
SSP,04/13/2020,0.8,0.88,0.76,0.81,1067000,-176550
TECH,04/13/2020,5.99,6.1,5.83,5.86,1331900,-291572
^HOLDING,04/13/2020,5521.82,5555.44,5451.37,5533.56,1082361,-229195
ABA,04/13/2020,0.52,0.53,0.51,0.52,1488000,59280
ABG,04/13/2020,5.85,5.85,5.53,5.85,3200,0
AC,04/13/2020,502,524,502,508,604700,-20018955
AEV,04/13/2020,42.7,43.5,41.4,43.1,1217000,-34600650
AGI,04/13/2020,6.8,6.99,6.73,6.76,5590800,15571326
ALLHC,04/13/2020,1.51,1.51,1.49,1.49,1034000,150000
ANS,04/13/2020,5.93,5.93,5.93,5.93,1100,0
APO,04/13/2020,0.54,0.54,0.51,0.52,93000,0
ATN,04/13/2020,0.455,0.455,0.43,0.43,2320000,0
COSCO,04/13/2020,4.78,4.98,4.62,4.85,6478000,-25928839
DMC,04/13/2020,4.08,4.17,4.05,4.15,4160000,-2512570
FDC,04/13/2020,8.4,8.5,8.4,8.5,1600,0
FJP,04/13/2020,2.87,4.06,2.87,3.7,19000,0
GTCAP,04/13/2020,401,411,400,400,135800,2770930
HI,04/13/2020,3.8,3.82,3.8,3.82,77000,-277660
JGS,04/13/2020,54,55.4,53.2,53.7,1782440,-26031984
LIHC,04/13/2020,0.43,0.49,0.43,0.455,140000,0
LPZ,04/13/2020,2.81,2.84,2.81,2.82,389000,-986900
LTG,04/13/2020,7.45,7.48,7.16,7.39,1120600,-2191874
MHC,04/13/2020,0.46,0.48,0.455,0.455,130000,0
MPI,04/13/2020,2.5,2.55,2.49,2.5,65914000,-62938880
PA,04/13/2020,3.2,3.2,3.2,3.2,1000,0
PRIM,04/13/2020,0.72,0.74,0.71,0.72,54000,0
SGI,04/13/2020,0.82,0.9,0.82,0.9,4000,0
SGP,04/13/2020,171,171.1,161,170,3100,0
SM,04/13/2020,869,876.5,843.5,870,206530,-74251730
SMC,04/13/2020,95,97,94.5,94.95,258910,2004347
SOC,04/13/2020,0.61,0.67,0.6,0.67,21000,0
TFHI,04/13/2020,150,156,150,156,320,-10860
WIN,04/13/2020,0.208,0.208,0.19,0.208,30000,0
ZHI,04/13/2020,0.132,0.132,0.125,0.125,570000,0
^PROPERTY,04/13/2020,2857.78,2930.39,2828.18,2930.39,850333,-75262
ALCO,04/13/2020,0.56,0.58,0.53,0.57,825000,0
ALHI,04/13/2020,9,9,8.99,9,2100,0
ALI,04/13/2020,32.3,33.45,31.95,33.45,7580800,3951375
ARA,04/13/2020,1.1,1.1,1.1,1.1,20000,0
BEL,04/13/2020,1.35,1.38,1.35,1.36,217000,-4150
BRN,04/13/2020,0.54,0.56,0.53,0.55,872000,0
CDC,04/13/2020,0.71,0.73,0.71,0.71,26000,0
CEI,04/13/2020,0.12,0.129,0.12,0.129,60000,-6450
CLI,04/13/2020,3.8,3.8,3.7,3.8,713000,-437180
CPG,04/13/2020,0.375,0.38,0.365,0.37,3980000,-3500
CYBR,04/13/2020,0.26,0.26,0.26,0.26,100000,0
DD,04/13/2020,16.16,16.2,15.9,16.1,197300,-588728
DMW,04/13/2020,6.9,6.9,6.71,6.82,22800,0
ELI,04/13/2020,0.3,0.305,0.3,0.305,60000,0
FLI,04/13/2020,0.91,0.92,0.9,0.91,8402000,-1713260
GERI,04/13/2020,0.75,0.83,0.75,0.81,766000,0
HOUSE,04/13/2020,11.96,11.96,11.54,11.56,6600,0
IRC,04/13/2020,0.73,0.76,0.71,0.76,517000,720
MEG,04/13/2020,2.72,2.8,2.69,2.8,35175000,-18735290
MRC,04/13/2020,0.148,0.148,0.141,0.145,5120000,0
PHES,04/13/2020,0.32,0.32,0.32,0.32,10000,3200
PRMX,04/13/2020,1.74,1.75,1.74,1.75,6000,0
RLC,04/13/2020,13.84,14.1,13.74,13.86,3121100,-12218590
ROCK,04/13/2020,1.5,1.5,1.49,1.5,25000,0
SHNG,04/13/2020,2.77,2.8,2.75,2.75,566000,83100
SLI,04/13/2020,1.95,1.96,1.85,1.94,155000,0
SMPH,04/13/2020,29.4,30.1,28.6,30.1,8455700,-42772805
STR,04/13/2020,3.5,3.59,3.5,3.5,38000,0
SUN,04/13/2020,1.18,1.18,1.15,1.17,427000,0
VLL,04/13/2020,3.93,4,3.88,3.93,1314000,-2820930
^SERVICE,04/13/2020,1230.15,1252.03,1228.68,1252.03,960242,68278
ABS,04/13/2020,16.86,17.28,16.86,17.1,93800,0
GMA7,04/13/2020,5,5,4.97,4.99,231500,0
GLO,04/13/2020,2200,2238,2160,2224,54465,8313900
TEL,04/13/2020,1103,1127,1090,1127,87210,8577700
APL,04/13/2020,0.04,0.04,0.038,0.038,5400000,0
DITO,04/13/2020,1.72,1.87,1.7,1.85,70016000,13233780
IS,04/13/2020,0.094,0.094,0.088,0.088,240000,0
NOW,04/13/2020,1.61,1.66,1.6,1.66,2007000,-24740
TBGI,04/13/2020,0.164,0.164,0.159,0.163,520000,0
WEB,04/13/2020,2.01,2.33,2.01,2.32,9563000,-22200
2GO,04/13/2020,5.93,6.14,5.85,5.89,86100,-111501
ATI,04/13/2020,17.38,17.38,17,17,1000,-76
C,04/13/2020,2.6,2.72,2.55,2.72,1594000,-106900
CEB,04/13/2020,48.05,50,48,49.6,181600,-2789345
ICT,04/13/2020,73.5,74.8,73.5,74.8,3279280,-9737912
LBC,04/13/2020,12.18,12.18,12.18,12.18,500,0
MAC,04/13/2020,4.27,4.51,4.27,4.45,3013000,-3636570
MAH,04/13/2020,1.38,1.48,1.36,1.4,771000,0
MAHB,04/13/2020,1.43,1.43,1.43,1.43,3000,0
PAL,04/13/2020,6.7,7,6.6,7,79200,0
TUGS,04/13/2020,0.73,0.77,0.73,0.76,235000,0
ACE,04/13/2020,1.28,1.28,1.28,1.28,7000,0
BHI,04/13/2020,0.028,0.028,0.027,0.028,700000,0
WPI,04/13/2020,0.41,0.41,0.385,0.4,440000,0
CEU,04/13/2020,6.5,6.5,6.5,6.5,1500,0
STI,04/13/2020,0.38,0.385,0.38,0.385,1010000,-300300
BCOR,04/13/2020,2.29,2.48,2.29,2.41,103000,0
BLOOM,04/13/2020,5.84,5.84,5.69,5.78,5457500,-9351447
LOTO,04/13/2020,1.75,1.75,1.75,1.75,11000,0
LR,04/13/2020,1.39,1.39,1.37,1.37,312000,0
MJC,04/13/2020,2.1,2.2,2,2,94000,8800
PHR,04/13/2020,3.35,3.55,3.34,3.55,51000,0
PLC,04/13/2020,0.31,0.31,0.295,0.305,10850000,-857850
PRC,04/13/2020,8.5,8.5,8.5,8.5,1000,8500
HOME,04/13/2020,4.74,5.06,4.74,4.95,2215000,1639880
MRSGI,04/13/2020,1.46,1.55,1.46,1.51,2592000,-143580
