^FINANCIAL,08/05/2020,1115.78,1145,1115.78,1138.67,1116924,-18513
AUB,08/05/2020,44.55,46.15,44.55,46.15,2200,96745
BDO,08/05/2020,87.2,91.5,87.2,91,4024770,119530776
BPI,08/05/2020,65.5,66.5,64.95,65.5,2970940,-18188107
CHIB,08/05/2020,19.7,20.05,19.7,20.05,78400,-86210
EW,08/05/2020,7.3,7.3,7.2,7.2,73200,-87916
MBT,08/05/2020,33.8,35.3,33.8,34.9,4891100,-34379135
PBB,08/05/2020,8.01,8.01,8,8,6000,0
PNB,08/05/2020,19.9,19.9,19.74,19.74,62600,-702904
PSB,08/05/2020,47.2,47.25,47.2,47.25,600,0
RCB,08/05/2020,15.72,15.98,15.6,15.72,5600,-62880
SECB,08/05/2020,89.25,90.1,88,88.5,925780,-48887343
UBP,08/05/2020,53.1,53.8,53,53.05,22830,-319410
BKR,08/05/2020,0.73,0.75,0.67,0.75,11000,-1340
COL,08/05/2020,21.3,21.7,21.3,21.65,13400,0
FERRO,08/05/2020,2.42,2.65,2.41,2.65,37000,0
MED,08/05/2020,0.275,0.275,0.265,0.265,220000,0
MFC,08/05/2020,745,745,745,745,10,0
NRCP,08/05/2020,0.63,0.63,0.6,0.6,53000,0
PSE,08/05/2020,155,156,154,154,230720,-35426230
V,08/05/2020,1.01,1.01,1,1,5086000,0
^INDUSTRIAL,08/05/2020,7515.25,7605.79,7515.25,7534.15,851364,-17162
ACEPH,08/05/2020,2.68,2.71,2.61,2.63,16007000,1028480
ACR,08/05/2020,1.15,1.23,1.15,1.21,931000,300
AP,08/05/2020,25,25.3,24.5,24.5,859700,-10128890
BSC,08/05/2020,0.163,0.173,0.163,0.173,2330000,0
FGEN,08/05/2020,26.8,27,26.4,26.7,451400,4899730
FPH,08/05/2020,58.1,58.8,58.1,58.65,95170,-4995989
MER,08/05/2020,261.4,264.8,258,258,268730,-10392081
MWC,08/05/2020,12.5,12.72,12.44,12.72,2642000,-3123532
PCOR,08/05/2020,3.06,3.12,3.06,3.1,1488000,976430
PERC,08/05/2020,3.42,3.42,3.16,3.18,37000,0
PNX,08/05/2020,11.08,11.4,11.08,11.4,89000,0
SHLPH,08/05/2020,17.1,17.5,17.1,17.4,499200,2261470
SPC,08/05/2020,7.99,8.04,7.95,8,179500,0
ANI,08/05/2020,7.3,7.44,7.2,7.43,84800,187222
AXLM,08/05/2020,2.05,2.17,2.01,2.15,11852000,85840
CNPF,08/05/2020,14.5,14.86,14.5,14.64,8255600,-80944386
DELM,08/05/2020,5.98,6.09,5.7,6.09,574000,-1693670
DNL,08/05/2020,4.55,4.56,4.5,4.5,3746000,-8276490
EMP,08/05/2020,9.09,9.12,9.06,9.1,1973400,-2280441
FB,08/05/2020,62.3,63.95,62,62.9,93360,-4075427
FOOD,08/05/2020,0.61,0.63,0.61,0.63,177000,0
