Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,momentum_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr
0.0085,0.0085,0.008,0.008,30000000.0,-453000000.0,828000000.0,-0.45119521912350596,,,-4.1666666666666746e-07,2.8379787240037406e-08,25600000.000000026,1066.6666666666667,0.0005900000000000005,0.007636363636363638,0.008252939089375027,0.007019788183352249,16.148404721726852,0.7948839123097924,0.0,0.0,0.007716666666666666,0.008266666666666669,0.007166666666666666,14.25485961123114,0.7575757575757566,0.0,0.0,0.006999999999999999,0.008,1.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,0.0,115.61561561561595,0.5046200586694007,-973.7457570447331,-984.1242790535091,10.37852200877603,0.007875,0.00775,0.5120719768170426,0.5150575657894736,28.000000000000004,4.0,24.000000000000004,0.0072616142336,0.0072616142336,,0.0,0.0,71.70688420148288,93.49698305022271,,59.999999999999986,62.22222222222221,-40.000000000000014,0.000363636363636362,0.008,,0.0,0.0,14.285714285714302
0.008,0.008,0.0075,0.0075,83000000.0,-536000000.0,745000000.0,-0.49310027598896045,,,-3.0120481927710903e-07,-1.5824497160668168e-09,-5187500.000000005,1066.6666666666667,0.0005810000000000005,0.0076250000000000024,0.008220119035711907,0.007029880964288098,15.60967962523028,0.3949789936978971,0.0,0.0,0.007733333333333333,0.008233333333333334,0.007233333333333333,12.931034482758633,0.26666666666666655,0.0,0.0,0.006999999999999999,0.008,0.0,0.0,,,,0.0076250000000000024,,0.007613362339233964,,0.0,0.0,0.0,,,,,0.0,6.557377049180288,-0.0006250000000000032,-963.9010414903383,-981.7039222174709,17.80288072713256,0.007875,0.00775,0.5120719768170426,0.5150575657894736,28.000000000000004,4.0,24.000000000000004,0.007365917379584,0.007365917379584,,0.0,0.0,52.983782815666906,89.35106808416788,,39.99999999999998,53.333333333333314,-60.00000000000002,0.00035416666666666496,0.007997918834547346,,-6.25,-6.453852113757108,7.14285714285714
0.0075,0.008,0.0075,0.0075,87000000.0,-623000000.0,832000000.0,-0.530664395229983,,,0.0,-1.4505789063945822e-09,-5187500.000000005,1066.6666666666667,0.0005729000000000005,0.007615384615384618,0.00819102421334984,0.007039745017419395,15.117807623329064,0.3997770342828391,0.0,0.0,0.007766666666666667,0.008266666666666669,0.007266666666666667,12.875536480686717,0.23333333333333237,0.0,0.0,0.006999999999999999,0.008,0.0,0.0,,,,0.007666666666666669,,0.007595921979351815,,0.0,0.0,0.0,,,,,0.0,6.5162907268170365,-0.00011538461538461789,-954.0549607979603,-978.1985941346694,24.14363333670906,0.008,0.00775,0.5120719768170426,0.5150575657894736,28.000000000000004,4.0,24.000000000000004,0.00746396233680896,0.00746396233680896,,0.0,0.0,52.983782815666906,85.924687167457,,39.99999999999998,46.66666666666665,-60.00000000000002,0.0003461538461538441,0.007995846331593975,7.1428571428571495,0.0,0.0,7.14285714285714
0.0075,0.0075,0.0075,0.0075,16000000.0,-623000000.0,848000000.0,-0.5235294117647059,21497.630631961947,72.63093893859116,-0.0,-1.338995913594999e-09,0.0,1066.6666666666667,0.0005156100000000004,0.00760714285714286,0.008165017833993336,0.007049267880292384,14.667135541608758,0.40397234005032534,0.0,0.0,0.007783333333333334,0.008233333333333334,0.007333333333333333,11.563169164882234,0.1851851851851849,0.0,0.0,0.006999999999999999,0.008,0.0,0.0,,,,0.007666666666666669,,0.007581164751759228,,0.0,0.0,0.0,0.014626828009825777,0.011701462407860623,0.002925365601965154,,0.0,-34.22222222222245,-0.00010714285714286034,-944.2078074971665,-973.6045605387691,29.39675304160255,0.008,0.00775,0.5120719768170426,0.5150575657894736,28.000000000000004,4.0,24.000000000000004,0.009000000000000001,,0.009000000000000001,0.0,1.0,52.98378281566691,83.05274148314057,,39.99999999999998,39.99999999999998,-60.00000000000002,0.0003071428571428548,0.0079937824550837,0.0,0.0,0.0,7.14285714285714
0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,2000000.0,-623000000.0,846000000.0,-0.5226510067114094,18283.68339882453,72.49869949713889,-0.0,-1.2433533483382133e-09,-133333.33333333346,995.5555555555555,0.0005140490000000005,0.0075666666666666695,0.008184907899699717,0.006948425433633622,16.341177965631207,0.04171071388538402,0.0,0.0,0.007716666666666668,0.008116666666666668,0.0073166666666666675,10.367170626349894,-0.3958333333333351,0.0,1.0,0.006999999999999999,0.008,0.0,1.0,,,,0.0076250000000000024,,0.007491754789950116,,0.0,0.0,0.0,1.066666666666722,0.8666666666667115,0.2000000000000104,,0.0,-138.7434554973826,-6.666666666666973e-05,-935.1012950900941,-968.0023073185944,32.901012228500235,0.007875,0.00775,0.5120719768170426,0.5150575657894736,28.000000000000004,4.0,24.000000000000004,0.00897,,0.00897,0.0,0.0,39.95413403379573,77.89334627237082,,0.0,26.666666666666647,-100.0,4.999999999999623e-05,0.007959790016476695,-6.666666666666673,-6.666666666666677,-6.899287148695166,0.0
0.0075,0.0075,0.0075,0.0075,60000000.0,-623000000.0,906000000.0,-0.4976038338658147,19957.442913278173,69.15971901509444,0.0,-3.2571674150343263e-08,4152380.9523809566,995.5555555555555,0.0005126441000000005,0.007562500000000003,0.008161978940414094,0.006963021059585913,15.853988506818913,0.44787139648572805,0.0,0.0,0.007716666666666666,0.008116666666666666,0.007316666666666666,10.367170626349898,0.22916666666666735,0.0,0.0,0.006999999999999999,0.008,0.0,0.0,,,,0.0076250000000000024,,0.0074930232838039445,,0.0,44.019138755980855,12.440191387559809,1.0000000000000557,1.0000000000000555,2.220446049250313e-16,,0.0,-20.512820512820813,-6.250000000000352e-05,-904.0859281767806,-958.9719776572753,54.88604948049465,0.007875,0.00775,0.5120719768170426,0.5150575657894736,28.000000000000004,4.0,24.000000000000004,0.0088912,,0.0088912,0.0,0.0,52.526698390242615,73.99930010955417,,25.0,21.666666666666657,-75.0,-9.375000000000355e-05,0.007957876218281161,0.0,7.14285714285714,6.899287148695166,7.14285714285714
0.0075,0.0075,0.0075,0.0075,30000000.0,-623000000.0,936000000.0,-0.4859594383775351,17106.37963995272,70.44042284554254,0.0,1.994933425301818e-08,4285714.28571429,995.5555555555555,0.0004613796900000005,0.007558823529411768,0.00814114676097716,0.006976500297846376,15.40777422040725,0.4494923727723864,0.0,0.0,0.007683333333333334,0.008033333333333333,0.007333333333333333,9.11062906724512,0.23809523809523786,0.0,0.0,0.006999999999999999,0.008,0.0,0.0,,,,0.0076250000000000024,,0.007494096624757184,,0.0,44.019138755980855,12.44019138755981,1.00000000000006,0.9230769230769783,0.07692307692308165,,0.5673397897523803,-20.148148148148625,-5.882352941176828e-05,-875.2087257424066,-946.7466265262769,71.53790078387033,0.007875,0.00775,0.5120719768170426,0.5150575657894736,28.000000000000004,4.0,24.000000000000004,0.008815552,,0.008815552,0.0,0.0,52.526698390242615,70.80523105990112,,25.0,16.666666666666664,-75.0,-0.00013823529411765081,0.007942214511677356,0.0,0.0,0.0,7.14285714285714
0.008,0.008,0.008,0.008,33000000.0,-623000000.0,969000000.0,-0.4737642585551331,17019.753977102337,71.55585201419825,0.0,1.994933425301818e-08,2200000.0000000023,995.5555555555555,0.0004652417210000005,0.007583333333333337,0.008184258545910669,0.006982408120756005,15.84857703500655,0.8466876226407651,0.0,0.0,0.007700000000000001,0.008000000000000002,0.007400000000000001,7.7922077922078,0.9999999999999971,0.0,0.0,0.006999999999999999,0.008,1.0,0.0,,,,0.007666666666666669,,0.007571927913256078,,0.0,48.054643373177456,11.543412583738345,1.00000000000006,0.9230769230769783,0.07692307692308165,,1.0768648153280278,98.85057471264328,0.0004166666666666633,-844.317879134074,-931.0874528189547,86.7695736848807,0.007875,0.00775,0.5120719768170426,0.5150575657894736,28.000000000000004,4.0,24.000000000000004,0.008742929920000002,,0.008742929920000002,0.0,0.0,61.8023901838188,68.64928962973279,,50.0,33.333333333333336,-50.0,-0.00011111111111111478,0.00794245503400128,6.666666666666673,6.666666666666665,6.453852113757108,14.285714285714302
0.008,0.008,0.008,0.008,48000000.0,-623000000.0,1017000000.0,-0.4570799706529714,14588.360551802003,67.20771195517838,0.0,5.191364949594305e-09,2200000.0000000023,995.5555555555555,0.0004187175489000005,0.007605263157894741,0.008219047567878458,0.0069914787479110245,16.14104330753026,0.8215598471422002,0.0,0.0,0.007733333333333335,0.007983333333333335,0.007483333333333335,6.465517241379315,1.0333333333333297,1.0,0.0,0.006999999999999999,0.008,1.0,0.0,,,,0.007666666666666669,,0.007637785157370527,,0.0,48.054643373177456,11.543412583738345,0.9166666666667261,1.0000000000000648,-0.0833333333333387,,1.5392685826313728,91.69472502805786,0.00039473684210525935,-812.7018014395894,-911.925021823683,99.22322038409357,0.00775,0.00775,0.5120719768170426,0.5150575657894736,28.000000000000004,4.0,24.000000000000004,0.008673212723200001,,0.008673212723200001,0.0,0.0,61.802390183818794,66.88273809709202,,50.0,41.666666666666664,-50.0,-3.1578947368425016e-05,0.007944423365917231,0.0,0.0,0.0,14.285714285714302
0.0085,0.0085,0.008,0.008,45000000.0,-668000000.0,1062000000.0,-0.4744318181818182,12504.309044401718,72.45762711864407,2.777777777777783e-07,2.5032634790864183e-08,0.0,995.5555555555555,0.00042684579401000046,0.007625000000000004,0.008247494979899442,0.007002505020100567,16.327737177690157,0.801207248338433,0.0,0.0,0.0077166666666666685,0.007916666666666669,0.007516666666666669,5.183585313174947,1.2083333333333277,1.0,0.0,0.006999999999999999,0.008,1.0,0.0,,,,0.007666666666666669,,0.007693510517775061,,0.0,52.062422023039225,10.652795105991288,0.9230769230769784,0.8461538461538968,0.07692307692308165,,2.281497242401788,120.85769980506804,-0.00012500000000000445,-781.8109548312567,-890.5989326888523,108.78797785759559,0.00775,0.00775,0.5120719768170426,0.5150575657894736,28.000000000000004,4.0,24.000000000000004,0.008606284214272002,,0.008606284214272002,0.0,0.0,61.802390183818794,65.41252557791735,,50.0,50.0,-50.0,0.00018749999999999496,0.007944654694258887,0.0,0.0,0.0,14.285714285714302
0.008,0.008,0.008,0.008,40000000.0,-668000000.0,1102000000.0,-0.5146743020758768,10717.97918091576,68.05213383135977,-0.0,-1.7484372011856985e-08,0.0,995.5555555555555,0.00038416121460900044,0.007675000000000004,0.008247276157112984,0.007102723842887023,14.912733735843126,0.7839538184148342,0.0,0.0,0.007700000000000003,0.007850000000000003,0.007550000000000003,3.896103896103894,1.4999999999999913,1.0,0.0,0.006999999999999999,0.008,1.0,0.0,,,,0.007708333333333335,,0.007740662745809667,,0.0,52.062422023039225,10.652795105991288,0.9166666666667261,1.0000000000000648,-0.0833333333333387,,2.927786953024432,72.91666666666615,0.0003249999999999963,-728.3753089363701,-864.4294068495225,136.05409791315242,0.00775,0.00775,0.5120719768170426,0.5150575657894736,28.000000000000004,4.0,24.000000000000004,0.008542032845701122,,0.008542032845701122,0.0,0.0,61.802390183818794,64.17299781615063,,50.0,50.0,-50.0,0.00027142857142856743,0.007944885059735438,6.666666666666673,0.0,0.0,14.285714285714302
0.008,0.008,0.008,0.008,172000000.0,-668000000.0,1274000000.0,-0.5143061516452074,9186.839297927794,68.05213383135977,0.0,-1.7484372011856985e-08,0.0,995.5555555555555,0.0003457450931481004,0.007700000000000004,0.008283095189484535,0.007116904810515473,15.145329597000798,0.7572478777137598,0.0,0.0,0.007733333333333335,0.007833333333333335,0.007633333333333335,2.5862068965517193,1.8333333333333297,1.0,0.0,0.006999999999999999,0.008,1.0,0.0,,,,0.007708333333333335,,0.007780560784915872,,0.0,52.062422023039225,10.652795105991288,0.9090909090909735,1.0000000000000706,-0.09090909090909716,,3.500100581748395,65.04065040650362,0.00029999999999999645,-676.4406975132707,-833.5833775956683,157.14268008239753,0.00775,0.00775,0.5120719768170426,0.5150575657894736,28.000000000000004,4.0,24.000000000000004,0.0085,,0.0085,0.0,0.0,61.802390183818794,63.11650212439115,,50.0,50.0,-50.0,0.00035681818181817777,0.00794876231481809,0.0,0.0,0.0,14.285714285714302
0.0075,0.0075,0.0075,0.0075,12000000.0,-668000000.0,1262000000.0,-0.5283560660445082,7017.290826795252,75.02409392249058,-0.0,-1.7484372011856985e-08,-750000.0000000007,933.3333333333334,0.00036117058383329043,0.007700000000000004,0.008283095189484535,0.007116904810515473,15.145329597000798,0.328501414857488,0.0,0.0,0.007716666666666668,0.007766666666666667,0.007666666666666667,1.2958963282937397,-1.6666666666666696,0.0,1.0,0.006999999999999999,0.008,0.0,0.0,,,,0.007666666666666669,,0.007737397587236507,,0.0,47.48647509831076,18.505830972952968,0.9090909090909735,1.0000000000000706,-0.09090909090909716,,4.013633798699628,-60.60606060606124,-0.000200000000000004,-628.4487813877204,-798.4990413612853,170.05025997356495,0.00775,0.00775,0.5120719768170426,0.5150575657894736,28.000000000000004,4.0,24.000000000000004,0.008440000000000001,,0.008440000000000001,0.0,0.0,48.16939009420233,59.22105828586395,,25.0,41.666666666666664,-75.0,0.00026521739130434385,0.007946894417565985,-6.250000000000005,-6.25,-6.453852113757108,7.14285714285714
0.0075,0.0075,0.0075,0.0075,3000000.0,-668000000.0,1265000000.0,-0.591044776119403,6014.820708681645,43.14207831926069,0.0,-3.143526486899987e-08,-750000.0000000007,933.3333333333334,0.0003250535254499614,0.007700000000000004,0.008283095189484535,0.007116904810515473,15.145329597000798,0.328501414857488,0.0,0.0,0.007716666666666666,0.0077666666666666665,0.007666666666666666,1.29589632829374,-1.666666666666661,0.0,1.0,0.006999999999999999,0.008,0.0,0.0,,,,0.007666666666666669,,0.007700874881507814,,0.0,47.48647509831076,18.505830972952968,0.8750000000000853,1.3750000000001337,-0.5000000000000484,,4.479336277259462,-64.51612903225869,-0.000200000000000004,-579.1808366312878,-758.9523237547513,179.77148712346354,0.007875,0.00775,0.5120719768170426,0.5150575657894736,28.000000000000004,4.0,24.000000000000004,0.008382400000000002,,0.008382400000000002,0.0,0.0,48.16939009420233,55.95729768776236,,33.333333333333336,36.111111111111114,-66.66666666666667,0.0001729166666666615,0.007945034295120341,0.0,0.0,0.0,7.14285714285714
0.0075,0.0075,0.0075,0.0075,34000000.0,-668000000.0,1299000000.0,-0.5355147645650439,5155.56060744141,47.81519416402623,0.0,-1.6733601070950494e-09,0.0,933.3333333333334,0.00029254817290496525,0.007700000000000004,0.008283095189484535,0.007116904810515473,15.145329597000798,0.328501414857488,0.0,0.0,0.0077666666666666665,0.007816666666666666,0.007716666666666666,1.287553648068673,-2.1666666666666567,0.0,1.0,0.006999999999999999,0.008,0.0,0.0,,,,0.007666666666666669,,0.0076699710535835346,,0.0,47.486475098310756,18.505830972952968,0.8571428571429526,1.2857142857144284,-0.4285714285714758,,4.905358806281699,-60.60606060606146,-0.000200000000000004,-529.7591644418808,-717.3604611175401,187.60129667565934,0.007875,0.00775,0.5120719768170426,0.5150575657894736,28.000000000000004,4.0,24.000000000000004,0.008327104000000002,,0.008327104000000002,0.0,0.0,48.169390094202335,53.19012572645485,,33.333333333333336,30.55555555555556,-66.66666666666667,2.9999999999995308e-05,0.007913726786222984,0.0,0.0,0.0,7.14285714285714
0.0075,0.0075,0.0075,0.0075,15000000.0,-668000000.0,1314000000.0,-0.5464169381107492,4419.051949235494,66.53337434635498,0.0,1.9841269841269882e-08,0.0,933.3333333333334,0.0002632933556144687,0.007700000000000004,0.008283095189484535,0.007116904810515473,15.145329597000798,0.328501414857488,0.0,0.0,0.0077666666666666665,0.007816666666666666,0.007716666666666666,1.287553648068673,-2.1666666666666567,0.0,1.0,0.006999999999999999,0.008,0.0,0.0,7.498793307805524e-05,,,0.007666666666666669,0.007634615384615389,0.007643821660724529,0.007568833727646474,0.0,47.486475098310756,18.505830972952968,1.00000000000013,1.1666666666668177,-0.16666666666668783,,5.297932304404463,-60.60606060606146,-0.0007000000000000044,-502.90299764747493,-675.9931579958811,173.0901603484062,0.007875,0.00775,0.5120719768170426,0.5150575657894736,24.0,56.00000000000001,-32.00000000000001,0.008274019840000002,,0.008274019840000002,0.0,0.0,48.16939009420233,50.82026963982026,,33.333333333333336,33.33333333333334,-66.66666666666667,-6.346153846154348e-05,0.007912004718434335,0.0,0.0,0.0,7.14285714285714
0.008,0.008,0.008,0.008,122000000.0,-668000000.0,1436000000.0,-0.5206922498118887,12502.044527916145,79.08898712281376,0.0,1.9841269841269882e-08,8133333.333333341,933.3333333333334,0.00028696402005302186,0.007700000000000004,0.008283095189484535,0.007116904810515473,15.145329597000798,0.7572478777137598,0.0,0.0,0.007816666666666666,0.007866666666666666,0.0077666666666666665,1.2793176972281373,2.333333333333351,1.0,0.0,0.006999999999999999,0.008,1.0,0.0,9.784635826233946e-05,,,0.0077500000000000025,0.007673076923076927,0.007698618328305371,0.007600771970043031,0.0,53.038338790191894,16.549347357366884,1.00000000000013,1.1666666666668177,-0.16666666666668783,,5.661926877922491,60.606060606059515,-0.000200000000000004,-470.691202162733,-634.4790827768433,163.78788061411024,0.008,0.00775,0.006749999999999999,0.006749999999999999,20.0,52.0,-32.0,0.008223059046400001,,0.008223059046400001,0.0,0.0,60.02898965861714,49.85332846687159,,66.66666666666667,44.44444444444445,-33.333333333333336,-7.592592592593067e-05,0.007918195057225635,14.285714285714299,6.666666666666665,6.453852113757108,14.285714285714302
