^FINANCIAL,08/03/2020,1124.34,1125.28,1096.56,1096.56,1028080,-507947
AUB,08/03/2020,45.5,46,45,45.9,3200,86310
BDO,08/03/2020,87,88,85,85,6196810,-270880427
BPI,08/03/2020,67,67,64.1,64.7,3359280,-64418750
CHIB,08/03/2020,20.05,20.05,19.4,19.4,62600,-841478
EW,08/03/2020,7.18,7.18,7,7.05,1310300,-678940
MBT,08/03/2020,33.6,33.85,33.4,33.5,5225400,-121753695
PBB,08/03/2020,8.2,8.2,8.2,8.2,200,0
PNB,08/03/2020,19.7,19.7,19.56,19.58,128000,-609300
PSB,08/03/2020,48.05,48.95,48,48,4300,-124950
RCB,08/03/2020,15.94,16.58,15.52,15.6,15600,-3052
SECB,08/03/2020,91,91,87.1,87.2,894930,-48024991
UBP,08/03/2020,52.8,52.9,52.8,52.85,81080,-699582
BKR,08/03/2020,0.66,0.75,0.66,0.75,3000,0
COL,08/03/2020,20.6,20.85,20.5,20.85,19900,2060
FAF,08/03/2020,0.5,0.56,0.485,0.54,58000,0
FERRO,08/03/2020,2.38,2.4,2.38,2.39,12000,0
FFI,08/03/2020,8.75,8.75,8.75,8.75,100,875
I,08/03/2020,0.99,0.99,0.99,0.99,2000,0
MED,08/03/2020,0.275,0.275,0.265,0.275,180000,0
NRCP,08/03/2020,0.61,0.61,0.58,0.6,19000,0
PSE,08/03/2020,154.2,156.5,154,156.5,2280,-1542
V,08/03/2020,1.01,1.01,1.01,1.01,5000000,0
^INDUSTRIAL,08/03/2020,7380.21,7380.21,7239.65,7349.82,1608342,-472163
ACEPH,08/03/2020,2.47,2.64,2.42,2.6,31391000,4559700
ACR,08/03/2020,1.18,1.18,1.12,1.15,649000,0
AP,08/03/2020,25.6,25.6,24.75,24.75,1234000,-5858840
BSC,08/03/2020,0.163,0.165,0.162,0.165,410000,0
FGEN,08/03/2020,26.4,26.85,24.6,26.7,2086700,29129860
FPH,08/03/2020,59.8,59.8,58,58.05,28150,-1259075
MER,08/03/2020,263,263,255.2,257,266140,-21671258
MWC,08/03/2020,12.6,12.6,12.32,12.32,1557800,-4195182
PCOR,08/03/2020,3.12,3.12,3.02,3.02,4764000,2173900
PERC,08/03/2020,3.3,3.4,3.3,3.31,117000,0
PNX,08/03/2020,11.02,11.4,11.02,11.4,18800,0
SHLPH,08/03/2020,17.06,17.06,16.7,16.82,308500,-722955
SPC,08/03/2020,8.05,8.05,7.9,7.98,148300,-19047
VVT,08/03/2020,13.5,13.5,13.5,13.5,500,0
ANI,08/03/2020,7.16,7.18,7.05,7.1,211500,83311
AXLM,08/03/2020,1.93,1.97,1.85,1.91,3457000,-1670620
CNPF,08/03/2020,14.48,14.48,14.12,14.4,1430100,-3413556
DELM,08/03/2020,5.56,6.4,5.55,6.2,1407900,-1447830
DNL,08/03/2020,4.62,4.62,4.51,4.51,2729000,-3711340
EMP,08/03/2020,9.05,9.15,9.05,9.06,51356500,-453543466
FB,08/03/2020,64,64,62.25,63,152810,-12299
FOOD,08/03/2020,0.61,0.61,0.59,0.61,1794000,610
FRUIT,08/03/2020,1.14,1.14,1.08,1.11,4927000,177810
GSMI,08/03/2020,33,33.3,32,33,108800,3372600
JFC,08/03/2020,129.5,129.5,126.5,127,1635390,11501450
MACAY,08/03/2020,7.12,7.12,7.12,7.12,1000,0
MAXS,08/03/2020,4.59,4.59,4.3,4.42,776000,-475320
MG,08/03/2020,0.124,0.137,0.124,0.137,50000,0
PIZZA,08/03/2020,5.9,5.9,5.7,5.72,2054300,3398270
RCI,08/03/2020,1.15,1.19,1.14,1.19,960000,-273210
RFM,08/03/2020,4.3,4.4,4.3,4.4,44000,172900
ROX,08/03/2020,1.4,1.4,1.4,1.4,19000,0
SFI,08/03/2020,0.104,0.104,0.104,0.104,40000,0
URC,08/03/2020,122,125.6,118.3,125,2168490,-36746457
VITA,08/03/2020,0.77,0.77,0.73,0.75,3063000,-138930
CA,08/03/2020,55,56.75,52,53.05,1640,0
CAB,08/03/2020,58.3,58.3,51.3,52.05,17250,0
CHP,08/03/2020,0.89,0.9,0.86,0.9,6409000,2379970
EAGLE,08/03/2020,9.78,9.85,9.78,9.81,173200,577714
EEI,08/03/2020,5,5.25,4.94,5.09,1192200,-223686
HLCM,08/03/2020,4.65,4.72,4.4,4.69,1233000,1610620
MWIDE,08/03/2020,6.5,6.62,6.12,6.6,2617500,3981758
PHN,08/03/2020,8.5,8.99,8.5,8.99,1900,-8500
T,08/03/2020,0.64,0.64,0.64,0.64,229000,0
VUL,08/03/2020,0.74,0.77,0.73,0.76,166000,0
CROWN,08/03/2020,1.86,1.88,1.84,1.88,116000,84600
EURO,08/03/2020,2,2.13,1.9,2.09,3782000,-12320
PPC,08/03/2020,4.05,4.05,4.02,4.03,11000,0
CIC,08/03/2020,19.5,19.92,17.62,18,6100,45000
GREEN,08/03/2020,1.72,1.72,1.65,1.68,4636000,253730
IMI,08/03/2020,4.62,4.79,4.6,4.61,101000,-165950
ION,08/03/2020,0.98,0.98,0.95,0.95,89000,0
PMPC,08/03/2020,4.01,4.83,4.01,4.83,5000,0
SSP,08/03/2020,1.31,1.39,1.28,1.37,3996000,-42200
TECH,08/03/2020,5.6,5.6,5.2,5.35,1923300,-54822
^HOLDING,08/03/2020,6033.69,6033.69,5869.78,5938.47,1479321,-125215
ABA,08/03/2020,0.465,0.465,0.46,0.46,4580000,-309450
ABG,08/03/2020,7.7,7.95,7.5,7.8,8700,0
AC,08/03/2020,707,710,694,700,499950,-90979385
AEV,08/03/2020,47.8,48.5,42.05,45.6,1389000,-23098525
AGI,08/03/2020,5.6,5.64,5.44,5.55,11557400,-11338884
ALLHC,08/03/2020,1.64,1.65,1.63,1.64,588000,685120
ANS,08/03/2020,6.2,6.2,6.2,6.2,1800,0
ATN,08/03/2020,0.58,0.59,0.57,0.57,2174000,0
ATNB,08/03/2020,0.6,0.6,0.6,0.6,14000,0
COSCO,08/03/2020,4.94,4.95,4.82,4.88,402000,-263890
DMC,08/03/2020,3.54,3.55,3.42,3.49,12065000,616980
FDC,08/03/2020,8.59,8.59,8.21,8.21,3300,0
GTCAP,08/03/2020,419,422,405,415,185300,-5646862
HI,08/03/2020,3.02,3.02,2.77,2.77,72000,-30099
JGS,08/03/2020,61.8,61.8,60,60.5,2237870,-92142256
LIHC,08/03/2020,0.56,0.6,0.56,0.58,106000,0
LPZ,08/03/2020,2.35,2.35,2.34,2.34,27000,-7020
LTG,08/03/2020,7.49,7.49,7.11,7.34,1763500,-8683009
MHC,08/03/2020,0.59,0.59,0.52,0.52,180000,-5900
MPI,08/03/2020,3.01,3.12,2.97,3,46523000,3437280
PRIM,08/03/2020,0.72,0.78,0.68,0.78,267000,0
SGI,08/03/2020,0.99,1.01,0.99,1.01,220000,0
SGP,08/03/2020,150,160,150,151,370,0
SM,08/03/2020,870,870,840,860,665150,102432510
SMC,08/03/2020,99,99,96,99,113380,117761
SOC,08/03/2020,0.72,0.72,0.7,0.7,27000,0
SPM,08/03/2020,1.81,1.81,1.81,1.81,9000,0
ZHI,08/03/2020,0.15,0.15,0.14,0.14,1030000,0
^PROPERTY,08/03/2020,2837.18,2837.18,2756.9,2764.01,1239341,-235214
ALCO,08/03/2020,0.5,0.51,0.5,0.51,779000,-12500
ALI,08/03/2020,31.85,32.2,31.3,31.3,10630900,-70395710
ARA,08/03/2020,1.04,1.06,1.04,1.04,114000,0
BEL,08/03/2020,1.35,1.38,1.35,1.35,65000,-4140
BRN,08/03/2020,0.73,0.77,0.73,0.76,2527000,0
CDC,08/03/2020,0.74,0.74,0.74,0.74,1000,740
CEI,08/03/2020,0.119,0.12,0.117,0.12,2630000,0
CHI,08/03/2020,5.86,6.09,5.86,6.09,42000,0
CLI,08/03/2020,5.02,5.03,4.75,5,1371900,-3085
CPG,08/03/2020,0.36,0.36,0.345,0.355,1430000,0
CYBR,08/03/2020,0.255,0.275,0.255,0.275,50000,0
DD,08/03/2020,16,16.4,15.96,15.98,209100,-85542
DMW,08/03/2020,5.92,6.01,5.92,6,25700,-61020
ELI,08/03/2020,0.242,0.242,0.24,0.241,1020000,0
EVER,08/03/2020,0.09,0.095,0.088,0.095,210000,0
FLI,08/03/2020,0.85,0.86,0.82,0.83,29563000,-11665610
GERI,08/03/2020,0.78,0.88,0.78,0.8,1513000,-4200
HOUSE,08/03/2020,8.78,8.78,8.53,8.53,6600,-16357
IRC,08/03/2020,0.87,0.87,0.81,0.83,1657000,0
LAND,08/03/2020,0.75,0.75,0.7,0.7,37000,0
MEG,08/03/2020,2.96,3,2.9,2.9,15260000,-16795180
MRC,08/03/2020,0.214,0.215,0.2,0.205,36740000,6420
PHES,08/03/2020,0.29,0.29,0.285,0.29,890000,0
PRMX,08/03/2020,1.32,1.54,1.3,1.3,30952000,-14400
RLC,08/03/2020,15.14,15.3,14.28,14.28,3110200,-29295156
RLT,08/03/2020,0.227,0.227,0.225,0.225,380000,0
ROCK,08/03/2020,1.51,1.51,1.51,1.51,54000,-4530
SLI,08/03/2020,1.79,1.86,1.71,1.85,39000,-1860
SMPH,08/03/2020,29.5,29.5,28.2,28.55,19108000,-106162900
STR,08/03/2020,3.84,3.84,3.83,3.83,13000,0
SUN,08/03/2020,1.15,1.15,1.06,1.07,4860000,10800
TFC,08/03/2020,37.15,37.15,37.15,37.15,300,0
VLL,08/03/2020,3.1,3.1,2.86,2.91,6591000,-710670
^SERVICE,08/03/2020,1362.38,1362.38,1333.07,1349.14,967766,-251437
ABS,08/03/2020,7.69,7.69,7.43,7.47,250900,0
GMA7,08/03/2020,5.18,5.18,5,5.06,1670700,0
MB,08/03/2020,0.375,0.38,0.37,0.375,470000,0
MBC,08/03/2020,11.1,11.1,11.1,11.1,100,0
GLO,08/03/2020,2054,2054,2004,2014,51895,-1409140
TEL,08/03/2020,1320,1337,1285,1317,159305,-99008685
APL,08/03/2020,0.046,0.05,0.046,0.05,1100000,0
DFNN,08/03/2020,2.77,2.8,2.66,2.8,84000,13160
DITO,08/03/2020,2.6,2.62,2.52,2.55,27579000,-303990
IMP,08/03/2020,1.27,1.27,1.27,1.27,6000,0
IS,08/03/2020,0.068,0.069,0.067,0.069,210000,0
JAS,08/03/2020,1.6,1.68,1.58,1.59,92000,0
NOW,08/03/2020,1.95,1.95,1.89,1.91,2410000,-153180
TBGI,08/03/2020,0.17,0.17,0.166,0.17,3220000,0
WEB,08/03/2020,1.82,1.85,1.8,1.8,741000,219570
2GO,08/03/2020,8.48,8.48,8.12,8.14,43100,-17899
C,08/03/2020,3.33,3.33,3.2,3.25,688000,225400
CEB,08/03/2020,36.9,36.9,35.1,35.1,285300,-2980695
ICT,08/03/2020,95,95.5,91.55,94,1495160,-45126356
LBC,08/03/2020,14,14.1,13.52,14.1,1900,1400
MAC,08/03/2020,4.95,5.1,4.78,4.93,5103900,-932780
MAH,08/03/2020,1.75,1.81,1.52,1.81,1659000,0
MAHB,08/03/2020,1.65,1.65,1.65,1.65,2000,0
PAL,08/03/2020,6,6,5.9,6,97700,-1800
TUGS,08/03/2020,0.77,0.77,0.75,0.77,232000,0
BHI,08/03/2020,0.03,0.033,0.029,0.032,182500000,-64600
WPI,08/03/2020,0.36,0.375,0.36,0.375,20000,3600
CEU,08/03/2020,6.49,6.49,6.49,6.49,500,0
FEU,08/03/2020,605,605,605,605,10,0
IPO,08/03/2020,7.71,7.71,7.71,7.71,800,0
STI,08/03/2020,0.29,0.295,0.29,0.295,1510000,0
BCOR,08/03/2020,2.17,2.18,2.1,2.18,48000,0
BLOOM,08/03/2020,6.19,6.19,6,6.12,5478600,7442495
LOTO,08/03/2020,2.05,2.1,2,2.08,177000,0
LR,08/03/2020,1.15,1.15,1.15,1.15,33000,-6900
MJC,08/03/2020,2.22,2.23,2.22,2.22,22000,0
PHR,08/03/2020,2.12,2.2,2.11,2.18,89000,0
PLC,08/03/2020,0.295,0.295,0.285,0.285,9070000,-219900
HOME,08/03/2020,6.52,6.52,6.21,6.35,2182800,-2123487
MRSGI,08/03/2020,1.4,1.4,1.3,1.4,551000,-89810
PGOLD,08/03/2020,47.9,48,46.5,47.7,3277100,-94393385
RRHI,08/03/2020,61,63,57.25,59.5,424910,-17198189
SEVN,08/03/2020,120,125,120,125,83800,180430
SSI,08/03/2020,1.05,1.05,1.02,1.03,1438000,-378900
WLCON,08/03/2020,14.74,14.98,14.6,14.9,2275700,4891980
APC,08/03/2020,0.305,0.31,0.3,0.31,310000,0
ECP,08/03/2020,6.3,6.3,6.3,6.3,4800,0
HVN,08/03/2020,304,304,304,304,80,-6080
PHA,08/03/2020,0.215,0.215,0.205,0.21,6860000,0
SBS,08/03/2020,4.04,4.48,4.04,4.48,4000,0
^MINING-OIL,08/03/2020,5340.82,5435.08,5291.54,5383.91,123674,-4661
AB,08/03/2020,8.24,8.24,7.6,8.18,7300,0
APX,08/03/2020,1.53,1.57,1.48,1.5,14599000,2350540
AR,08/03/2020,0.0008,0.0008,0.0008,0.0008,288000000,80000
AT,08/03/2020,2.75,2.75,2.55,2.55,623000,-142480
BC,08/03/2020,2,2,1.82,1.97,36000,0
BCB,08/03/2020,1.82,1.98,1.7,1.89,103000,0
COAL,08/03/2020,0.216,0.216,0.209,0.209,110000,0
CPM,08/03/2020,2.6,2.7,2.6,2.7,152000,-116100
DIZ,08/03/2020,7.4,7.44,7.31,7.43,6300,0
FNI,08/03/2020,1.05,1.08,1.03,1.08,7000000,141850
GEO,08/03/2020,0.23,0.237,0.23,0.231,550000,0
LC,08/03/2020,0.149,0.149,0.142,0.144,40570000,0
LCB,08/03/2020,0.146,0.149,0.143,0.144,2790000,-62840
MA,08/03/2020,0.0096,0.011,0.0096,0.0099,177000000,0
MAB,08/03/2020,0.01,0.01,0.01,0.01,4000000,0
MARC,08/03/2020,0.81,0.81,0.71,0.74,1437000,72000
NI,08/03/2020,1.39,1.45,1.39,1.4,616000,-86300
NIKL,08/03/2020,2.4,2.58,2.4,2.53,12252000,425770
ORE,08/03/2020,0.53,0.56,0.52,0.55,804000,0
PX,08/03/2020,3.27,3.38,3.19,3.24,4832000,-3020900
SCC,08/03/2020,9.7,9.7,9.35,9.55,2898900,-4157735
UPM,08/03/2020,0.0055,0.0056,0.0052,0.0052,105000000,0
ACEX,08/03/2020,6.32,6.32,6.19,6.19,15200,0
OV,08/03/2020,0.008,0.009,0.008,0.0082,215000000,-1800
PXP,08/03/2020,5.65,5.65,5.41,5.5,776700,-143742
APVI,08/03/2020,13.62,13.96,12.82,12.96,1214900,-94090
IDC,08/03/2020,1.8,1.8,1.72,1.78,4375000,166030
KPPI,08/03/2020,5.16,5.19,5.04,5.06,19200,0
MM,08/03/2020,2.55,2.66,2.46,2.5,43475000,-2670720
X,08/03/2020,0.55,0.56,0.54,0.56,1421000,0
FMETF,08/03/2020,90.45,90.45,87.6,87.6,41580,372749
^PSEi,08/03/2020,5816.23,5816.23,5695.53,5715.92,6586110,-1638182
^ALLSHARES,08/03/2020,3449.75,3449.75,3387.4,3398.46,0,0
8990P,08/03/2020,101,101,101,101,440,0
ACPB1,08/03/2020,511.5,511.5,508,508,6000,0
APB2R,08/03/2020,504,506,503.5,506,4840,0
CPGP,08/03/2020,101,101,100.7,100.7,5010,0
DDPR,08/03/2020,101.3,101.3,101.3,101.3,10010,0
FGENG,08/03/2020,105.8,105.8,104,104,39450,0
FPHPC,08/03/2020,500,502,500,502,1000,0
GLOPP,08/03/2020,512,512,512,512,40,0
MWP,08/03/2020,101.5,101.5,101.5,101.5,6650,0
PNX3B,08/03/2020,108,108,108,108,50,0
PNX4,08/03/2020,1018,1020,1018,1018,215,0
PRF2B,08/03/2020,1050,1050,1050,1050,10,0
PRF3A,08/03/2020,1060,1060,1060,1060,7500,0
PRF3B,08/03/2020,1100,1100,1090,1090,105,0
SFIP,08/03/2020,1.4,1.4,1.4,1.4,1000,0
SMC2C,08/03/2020,79,79,79,79,930,-10270
SMC2D,08/03/2020,75.25,75.25,75.25,75.25,1000,0
SMC2E,08/03/2020,75.5,75.5,75.5,75.5,13490,0
SMC2G,08/03/2020,76.95,76.95,76.95,76.95,10,0
SMC2I,08/03/2020,78.5,78.5,78.5,78.5,4540,0
ABSP,08/03/2020,7.06,7.15,7.01,7.15,2318700,-1409226
GMAP,08/03/2020,4.91,4.91,4.7,4.75,409700,-1790131
LRW,08/03/2020,0.62,0.62,0.6,0.6,36000,0
DMPA1,08/03/2020,9.7,9.7,9.7,9.7,40000,0
DMPA2,08/03/2020,9.89,10,9.88,10,25200,0
