^FINANCIAL,09/10/2020,1148.46,1156.28,1144.34,1153.81,699414,-146883
AUB,09/10/2020,45,46.5,45,46.3,2400,-4630
BDO,09/10/2020,91.1,92.15,90.2,92,2140320,-6913222
BPI,09/10/2020,65.15,65.7,65,65,4658090,-105295787
CHIB,09/10/2020,21.5,21.55,21.3,21.3,52000,-770930
EW,09/10/2020,8.25,8.29,8.11,8.11,587200,-8286
MBT,09/10/2020,34.5,34.9,34.15,34.5,1930700,-16784115
PBB,09/10/2020,8.88,8.99,8.88,8.99,3900,0
PBC,09/10/2020,17.36,17.36,17.36,17.36,100,0
PNB,09/10/2020,20,22.9,19.8,22.9,3031500,-17615834
PSB,09/10/2020,49.8,49.8,49.7,49.7,1500,0
RCB,09/10/2020,15.84,16,15.84,15.9,46400,-694320
SECB,09/10/2020,94.05,96.15,94,95,615210,1960048
UBP,09/10/2020,54.1,54.1,53.95,54.1,15020,-585362
BKR,09/10/2020,0.78,0.78,0.78,0.78,15000,0
COL,09/10/2020,23.1,23.1,23,23,2600,0
FERRO,09/10/2020,2.63,2.65,2.63,2.65,310000,0
FFI,09/10/2020,8,8,8,8,500,0
I,09/10/2020,0.96,0.96,0.96,0.96,1000,0
MED,09/10/2020,0.295,0.295,0.295,0.295,160000,0
MFC,09/10/2020,755,755,755,755,10,0
NRCP,09/10/2020,0.61,0.61,0.59,0.61,31000,0
PSE,09/10/2020,158,158,155.1,155.1,2860,-142200
SLF,09/10/2020,1950,1950,1950,1950,15,-29250
V,09/10/2020,1.03,1.03,1.03,1.03,2000,0
^INDUSTRIAL,09/10/2020,8063.2,8086.48,8024.33,8030.41,1063767,-101996
ACEN,09/10/2020,3.12,3.16,3.06,3.12,18325000,1193550
ACR,09/10/2020,1.21,1.24,1.21,1.23,1140000,-152580
AP,09/10/2020,27.1,27.35,26.65,26.65,1163200,-11130035
BSC,09/10/2020,0.182,0.182,0.178,0.18,130000,0
FGEN,09/10/2020,25,25.4,24.7,25,1990600,-27063195
FPH,09/10/2020,62.5,62.5,60.6,60.8,20170,-1008283
MER,09/10/2020,270,270,265.4,268.8,188210,-30241072
MWC,09/10/2020,14.06,14.32,14,14.3,837600,2278710
PCOR,09/10/2020,3.08,3.1,3.08,3.09,441000,0
PERC,09/10/2020,3.13,3.29,3.13,3.29,5000,-9390
PNX,09/10/2020,10.78,11,10.78,11,9500,-11000
SHLPH,09/10/2020,17.76,17.8,17.72,17.74,187500,1607258
SPC,09/10/2020,9.11,9.18,9.11,9.16,58800,160185
ANI,09/10/2020,7.9,7.99,7.75,7.99,192100,53204
AXLM,09/10/2020,2.31,2.37,2.31,2.34,406000,13860
