^FINANCIAL,10/27/2020,1266.95,1267.07,1243.36,1252.35,680901,-42285
AUB,10/27/2020,44.55,44.55,44.25,44.3,12500,329510
BDO,10/27/2020,95.25,95.3,91.9,91.9,3264110,-79903022
BPI,10/27/2020,74,75,73,74.95,2019290,36930475
CHIB,10/27/2020,21.75,21.75,21.65,21.75,177000,-1908515
CSB,10/27/2020,8.19,8.2,5.8,8.2,3604500,0
EW,10/27/2020,9.6,9.64,9.5,9.6,249500,141682
MBT,10/27/2020,42.5,42.5,41.6,42,1741600,22263180
PBB,10/27/2020,9.74,9.75,9.5,9.5,32800,0
PNB,10/27/2020,27.7,27.7,25.8,27.05,1199500,-1577080
PSB,10/27/2020,52.7,52.8,52.55,52.8,7640,-272459
RCB,10/27/2020,17.3,17.48,17.3,17.3,12900,25968
SECB,10/27/2020,99,99.5,97,98.1,626500,-17255091
UBP,10/27/2020,55.3,55.3,54.75,54.8,87830,-1060577
BKR,10/27/2020,0.74,0.8,0.74,0.8,94000,0
COL,10/27/2020,27.05,27.95,27,27.95,6800,0
FERRO,10/27/2020,3.62,3.62,3.55,3.55,90000,0
I,10/27/2020,1.17,1.17,1.17,1.17,12000,0
MED,10/27/2020,0.295,0.305,0.295,0.3,690000,0
NRCP,10/27/2020,0.56,0.58,0.56,0.58,142000,0
PSE,10/27/2020,159.5,159.5,159.5,159.5,130,0
SLF,10/27/2020,1940,1940,1940,1940,10,0
V,10/27/2020,1.02,1.06,1.02,1.03,41000,0
^INDUSTRIAL,10/27/2020,8593.27,8593.27,8432.35,8529.77,1101541,-43283
ACEN,10/27/2020,3.77,3.84,3.66,3.84,15291000,2751550
ACR,10/27/2020,1.31,1.32,1.28,1.3,1507000,0
AP,10/27/2020,28.6,28.6,27.25,28.55,914100,1346655
BSC,10/27/2020,0.226,0.226,0.214,0.22,4270000,0
FGEN,10/27/2020,26.4,26.45,25.65,26.4,895100,-514415
FPH,10/27/2020,60.6,61,60.4,60.55,196620,-9731072
