^FINANCIAL,05/05/2020,1174.8,1179.54,1167.49,1167.49,860541,-216001
AUB,05/05/2020,48,48.25,48,48.25,6700,321850
BDO,05/05/2020,99.9,100.7,98.3,98.3,5686560,-176212023
BPI,05/05/2020,58.7,58.95,58.2,58.7,2156750,-51072663
CHIB,05/05/2020,19.72,19.74,19.7,19.72,143800,-1382278
EW,05/05/2020,7.84,7.84,7.65,7.65,223700,-20074
MBT,05/05/2020,37.2,37.85,37.2,37.5,3215100,16684905
PNB,05/05/2020,22.85,23.5,22.8,22.9,40700,-311100
PSB,05/05/2020,43.45,43.45,43.45,43.45,200,0
RCB,05/05/2020,16.54,16.84,16.5,16.52,26300,-110714
SECB,05/05/2020,103.9,104,102.1,102.2,172240,-3857899
UBP,05/05/2020,53.6,54.7,53.6,54.05,2940,-41604
COL,05/05/2020,15.5,15.5,15.4,15.4,25300,0
FAF,05/05/2020,0.57,0.57,0.57,0.57,3000,0
FERRO,05/05/2020,2.6,2.71,2.6,2.7,49000,0
MED,05/05/2020,0.31,0.33,0.31,0.32,450000,0
MFC,05/05/2020,639,639,639,639,10,0
PSE,05/05/2020,169,169,165,165,340,0
SLF,05/05/2020,1600,1600,1600,1600,5,0
^INDUSTRIAL,05/05/2020,7400.68,7521.83,7362.63,7454,1084384,-135517
ACEPH,05/05/2020,2.21,2.35,2.21,2.33,8061000,293890
ACR,05/05/2020,0.96,0.96,0.95,0.95,20000,0
AP,05/05/2020,26.2,26.65,26.05,26.05,944100,-8838700
BSC,05/05/2020,0.171,0.171,0.169,0.17,90000,0
FGEN,05/05/2020,18.9,18.9,18.44,18.62,587100,1097864
FPH,05/05/2020,58,59,57.8,58,15170,-150541
MER,05/05/2020,257,260,255,256,217090,-43400798
MWC,05/05/2020,11.24,11.84,11.08,11.72,26883500,-95614228
PCOR,05/05/2020,3.18,3.21,3.1,3.11,4283000,-1308170
PERC,05/05/2020,2.5,2.5,2.45,2.46,16000,0
PNX,05/05/2020,11.8,11.8,11.32,11.76,334500,0
SHLPH,05/05/2020,18.56,18.8,18.52,18.74,288900,-805859
SPC,05/05/2020,7.9,7.9,7.82,7.88,29800,0
ANI,05/05/2020,8.5,8.94,8.3,8.41,1862000,-2787422
AXLM,05/05/2020,3.04,3.12,2.99,3.05,5041000,-5339900
BMM,05/05/2020,73.05,85.9,73.05,85.9,30,0
CNPF,05/05/2020,14.2,14.34,14.2,14.3,885600,1969006
DELM,05/05/2020,4,4.25,4,4,158000,0
DNL,05/05/2020,5.29,5.35,5.11,5.19,1239600,-2756486
EMP,05/05/2020,7.9,7.9,7.85,7.9,807600,-6335800
FB,05/05/2020,59,59,57.95,58,730650,5659868
FOOD,05/05/2020,0.53,0.55,0.53,0.54,1671000,0
FRUIT,05/05/2020,1.43,1.47,1.42,1.44,8866000,17690
GSMI,05/05/2020,31.6,32.15,31.5,31.5,25400,0
JFC,05/05/2020,141,141,139.3,139.6,544550,-14260269
MACAY,05/05/2020,6.82,6.92,6.8,6.92,27500,-25168
MAXS,05/05/2020,6.28,6.54,6.28,6.53,670900,-906112
MG,05/05/2020,0.13,0.13,0.13,0.13,50000,6500
PIP,05/05/2020,1.91,1.91,1.9,1.91,46000,42020
PIZZA,05/05/2020,6.4,6.8,6.39,6.8,1996700,3739866
RCI,05/05/2020,1.62,1.66,1.6,1.65,719000,0
ROX,05/05/2020,1.52,1.52,1.49,1.49,40000,0
URC,05/05/2020,124.5,130.9,121.4,128,2760730,47316688
VITA,05/05/2020,0.82,0.83,0.81,0.82,1936000,0
CA,05/05/2020,55.6,60,55.6,60,700,0
CHP,05/05/2020,1.06,1.09,1.06,1.09,3474000,-39080
DAVIN,05/05/2020,4.8,4.82,4.8,4.82,2000,0
EAGLE,05/05/2020,8.44,8.6,8.44,8.59,216300,21135
EEI,05/05/2020,5.21,5.5,5.16,5.39,2599100,-2808373
HLCM,05/05/2020,11.5,11.6,11.48,11.6,564300,-1293490
MWIDE,05/05/2020,6.3,6.3,6.16,6.19,2673500,-5613456
PHN,05/05/2020,8.27,8.48,8.26,8.48,5400,0
T,05/05/2020,0.81,0.83,0.8,0.83,236000,0
VUL,05/05/2020,0.71,0.71,0.66,0.68,296000,0
CIP,05/05/2020,141.1,170.9,141.1,170.9,70,-3418
CROWN,05/05/2020,1.75,1.8,1.75,1.8,6000,0
EURO,05/05/2020,2.82,2.82,2.63,2.7,1471000,98850
MVC,05/05/2020,3.54,3.54,3.54,3.54,12000,0
PPC,05/05/2020,4.23,4.24,4.2,4.2,37000,-46230
CIC,05/05/2020,24,24,23.5,23.8,9900,-165875
GREEN,05/05/2020,1.21,1.3,1.21,1.3,1390000,-12700
IMI,05/05/2020,5.66,5.7,5.53,5.56,845500,-3268339
ION,05/05/2020,1.18,1.18,1.15,1.18,127000,0
SSP,05/05/2020,1.16,1.28,1.16,1.24,4941000,32880
TECH,05/05/2020,8.8,8.9,8.66,8.73,1173700,-32856
^HOLDING,05/05/2020,5422.83,5570.09,5415.97,5560.85,1874408,548154
ABA,05/05/2020,0.57,0.58,0.55,0.57,2400000,-591920
ABG,05/05/2020,7.58,7.95,7.21,7.8,5600,0
AC,05/05/2020,576,647.5,570,642.5,1537780,419790770
AEV,05/05/2020,40,40.8,39.7,39.75,1104700,-22535645
AGI,05/05/2020,6.12,6.22,6.12,6.14,2909900,-12875669
ALLHC,05/05/2020,1.97,1.97,1.88,1.92,4779000,9000
ATN,05/05/2020,0.52,0.54,0.52,0.53,1247000,0
ATNB,05/05/2020,0.57,0.57,0.57,0.57,33000,0
COSCO,05/05/2020,4.9,4.97,4.86,4.96,223000,426290
DMC,05/05/2020,4.26,4.33,4.17,4.23,13103000,-10145560
FDC,05/05/2020,8.4,8.4,8.4,8.4,14800,0
FPI,05/05/2020,0.175,0.19,0.175,0.19,310000,0
GTCAP,05/05/2020,440,444.2,440,443,74930,-24865734
JGS,05/05/2020,49.5,50.15,49.2,50,749300,-34066820
KPH,05/05/2020,5.08,5.08,5.08,5.08,100,0
LIHC,05/05/2020,0.485,0.55,0.485,0.5,130000,0
LPZ,05/05/2020,2.69,2.69,2.55,2.55,5512000,902130
LTG,05/05/2020,7.79,7.79,7.64,7.66,2358100,-309294
MHC,05/05/2020,0.53,0.53,0.53,0.53,10000,0
MPI,05/05/2020,2.67,2.85,2.66,2.85,182694000,185641000
PRIM,05/05/2020,0.78,0.81,0.78,0.81,120000,15390
REG,05/05/2020,2.9,2.9,2.9,2.9,5000,0
SGI,05/05/2020,0.97,0.97,0.97,0.97,191000,0
SGP,05/05/2020,156,165,156,165,300,0
SM,05/05/2020,820.5,835,820.5,830,197760,45095175
SMC,05/05/2020,97,97,96.7,96.75,279110,1665406
SOC,05/05/2020,0.66,0.72,0.65,0.68,261000,0
WIN,05/05/2020,0.195,0.195,0.195,0.195,10000,0
ZHI,05/05/2020,0.16,0.16,0.16,0.16,1010000,0
^PROPERTY,05/05/2020,2885.45,2951.52,2869.47,2912.92,1623752,73939
ALCO,05/05/2020,0.58,0.6,0.57,0.59,1006000,0
ALHI,05/05/2020,6.56,8.99,6.56,8.99,700,0
ALI,05/05/2020,32,33.35,31.8,33.2,14117000,103537695
ARA,05/05/2020,1.22,1.25,1.12,1.2,277000,-72600
BEL,05/05/2020,1.38,1.38,1.36,1.36,170000,68999
BRN,05/05/2020,0.57,0.57,0.55,0.56,622000,0
CDC,05/05/2020,0.74,0.76,0.7,0.76,405000,228020
CEI,05/05/2020,0.134,0.135,0.134,0.135,290000,0
CHI,05/05/2020,5.9,5.9,5.5,5.5,7600,0
CLI,05/05/2020,4.12,4.14,4.07,4.13,371000,-890470
CPG,05/05/2020,0.36,0.36,0.345,0.355,8010000,-17750
CYBR,05/05/2020,0.285,0.285,0.28,0.285,370000,0
DD,05/05/2020,16.1,16.1,15.92,16.08,145000,-648244
DMW,05/05/2020,6.9,7,6.9,6.99,231400,-1289782
ELI,05/05/2020,0.325,0.325,0.295,0.295,380000,0
FLI,05/05/2020,0.95,0.95,0.94,0.95,5653000,1523800
GERI,05/05/2020,0.81,0.81,0.8,0.8,1769000,0
HOUSE,05/05/2020,10.68,10.8,10.62,10.62,7500,-2156
IRC,05/05/2020,0.84,0.84,0.81,0.83,534000,-10790
LAND,05/05/2020,0.74,0.76,0.72,0.76,41000,21750
MEG,05/05/2020,2.56,2.63,2.56,2.59,8535000,-7558010
MRC,05/05/2020,0.16,0.164,0.16,0.162,4410000,12960
PHES,05/05/2020,0.31,0.31,0.31,0.31,80000,0
PRMX,05/05/2020,1.51,1.51,1.5,1.5,6000,0
RLC,05/05/2020,14.22,14.64,14.16,14.48,1035600,-6644276
RLT,05/05/2020,0.234,0.234,0.234,0.234,30000,0
ROCK,05/05/2020,1.53,1.54,1.51,1.51,280000,0
SHNG,05/05/2020,2.72,2.72,2.7,2.72,54000,0
SLI,05/05/2020,1.92,1.93,1.92,1.92,24000,0
SMPH,05/05/2020,30.4,31.15,29.9,30.05,6613900,-2995700
STR,05/05/2020,3.91,4.09,3.91,4,73000,0
SUN,05/05/2020,1.25,1.28,1.21,1.25,3086000,0
VLL,05/05/2020,4.07,4.09,4.03,4.04,3753000,-11323500
^SERVICE,05/05/2020,1352.49,1362.78,1348.53,1350.48,941403,-172640
ABS,05/05/2020,17.12,17.7,17.1,17.5,835700,0
GMA7,05/05/2020,4.84,4.84,4.75,4.77,74000,0
MB,05/05/2020,0.355,0.355,0.355,0.355,10000,0
MBC,05/05/2020,10.64,10.64,10.5,10.64,3000,0
GLO,05/05/2020,2214,2300,2214,2300,73225,-5353170
TEL,05/05/2020,1259,1269,1240,1240,106885,-18270575
APL,05/05/2020,0.039,0.041,0.039,0.041,19900000,0
DITO,05/05/2020,2.14,2.22,2.12,2.19,14461000,628420
IS,05/05/2020,0.079,0.082,0.079,0.082,650000,0
JAS,05/05/2020,1.98,1.98,1.78,1.78,12000,0
NOW,05/05/2020,1.81,1.87,1.8,1.83,597000,0
TBGI,05/05/2020,0.196,0.201,0.186,0.186,2570000,0
WEB,05/05/2020,2.78,2.9,2.53,2.65,10377000,127090
2GO,05/05/2020,11.4,11.4,10.9,10.96,220100,703452
ATI,05/05/2020,17.82,17.82,17.82,17.82,300,0
C,05/05/2020,3.16,3.3,3.15,3.3,300000,-16500
CEB,05/05/2020,46.85,48,46.8,48,155100,-1924945
ICT,05/05/2020,88.3,88.3,86,86,1037880,-28398162
LBC,05/05/2020,13.7,13.7,13.5,13.7,20800,0
LSC,05/05/2020,0.71,0.73,0.71,0.73,111000,0
MAC,05/05/2020,4.6,4.73,4.56,4.59,7206000,-5480610
MAH,05/05/2020,2.59,2.81,2.59,2.74,5886000,0
MAHB,05/05/2020,2.71,2.85,2.7,2.7,29000,0
PAL,05/05/2020,7,7.2,7,7.05,13800,-7100
TUGS,05/05/2020,0.87,0.89,0.85,0.89,653000,83740
ACE,05/05/2020,1.19,1.19,1.19,1.19,5000,0
BHI,05/05/2020,0.026,0.028,0.026,0.028,24200000,0
WPI,05/05/2020,0.41,0.415,0.41,0.41,770000,0
CEU,05/05/2020,6.01,6.17,6.01,6.16,1100,0
STI,05/05/2020,0.335,0.35,0.335,0.35,6790000,-566550
BCOR,05/05/2020,2.49,2.49,2.31,2.35,235000,0
BLOOM,05/05/2020,5.42,5.43,5.36,5.37,4360100,2092166
LOTO,05/05/2020,2.09,2.09,1.95,2.02,152000,2020
LR,05/05/2020,1.51,1.61,1.46,1.52,63000,8910
MJC,05/05/2020,2.2,2.2,2.06,2.06,3000,0
PHR,05/05/2020,2.9,3.05,2.87,2.95,778000,-680
PLC,05/05/2020,0.32,0.32,0.31,0.315,2820000,28350
HOME,05/05/2020,6,6.2,5.95,5.98,850000,-625070
MRSGI,05/05/2020,1.77,1.88,1.77,1.88,3209000,-531040
PGOLD,05/05/2020,46.6,46.95,45.9,46.4,4282100,-72334300
RRHI,05/05/2020,66.5,66.5,65,65.95,1533590,-49004093
SEVN,05/05/2020,128,128.3,127.1,127.1,3090,-185653
SSI,05/05/2020,1.28,1.29,1.26,1.29,2187000,-439830
WLCON,05/05/2020,14.2,15,14.18,14.98,1291000,6835294
APC,05/05/2020,0.325,0.325,0.31,0.32,1240000,0
ECP,05/05/2020,7.8,7.8,7.24,7.55,72200,0
HVN,05/05/2020,306,306,306,306,230,0
PHA,05/05/2020,0.242,0.242,0.235,0.237,7150000,-11850
SBS,05/05/2020,5.8,5.8,5.8,5.8,20300,0
^MINING-OIL,05/05/2020,4664.9,4666.5,4593.16,4625.57,36493,-4567
AB,05/05/2020,10.9,10.9,10.9,10.9,300,0
APX,05/05/2020,0.93,0.93,0.89,0.89,2640000,-33140
AR,05/05/2020,0.001,0.0011,0.001,0.0011,12000000,0
AT,05/05/2020,1.8,1.8,1.75,1.75,13000,8850
COAL,05/05/2020,0.196,0.202,0.196,0.202,70000,0
DIZ,05/05/2020,6.99,7.2,6.81,7.2,9000,0
FNI,05/05/2020,0.89,0.89,0.85,0.87,1909000,4300
GEO,05/05/2020,0.206,0.216,0.206,0.209,340000,0
LC,05/05/2020,0.083,0.083,0.08,0.08,11020000,0
LCB,05/05/2020,0.085,0.085,0.085,0.085,20000,0
MA,05/05/2020,0.0066,0.0066,0.0065,0.0065,14000000,0
MARC,05/05/2020,0.57,0.59,0.55,0.58,138000,0
NI,05/05/2020,0.95,1.05,0.95,1,136000,0
NIKL,05/05/2020,1.62,1.62,1.57,1.59,7901000,-4259780
OM,05/05/2020,0.41,0.43,0.41,0.43,40000,0
ORE,05/05/2020,0.51,0.53,0.5,0.53,88000,0
PX,05/05/2020,2.31,2.34,2.26,2.34,338000,-158870
SCC,05/05/2020,12.2,12.2,12,12.1,911800,759494
ACEX,05/05/2020,6.89,6.92,6.6,6.8,80200,2030
OPM,05/05/2020,0.0085,0.0085,0.0085,0.0085,2000000,0
OPMB,05/05/2020,0.0086,0.0095,0.0086,0.0095,10000000,0
PXP,05/05/2020,4.31,4.4,4.27,4.4,1379000,-890669
IDC,05/05/2020,2.14,2.19,2.1,2.17,3596000,-111370
KPPI,05/05/2020,7.72,7.72,7.2,7.47,102500,0
X,05/05/2020,0.62,0.63,0.61,0.63,1173000,31000
FMETF,05/05/2020,85.5,87.25,85.5,86,18380,1095357
^PSEi,05/05/2020,5610,5703.96,5603.4,5671.67,6431793,86515
^ALLSHARES,05/05/2020,3403.26,3438.28,3400.14,3424.98,0,0
8990P,05/05/2020,99,99,99,99,1010,0
ACPB1,05/05/2020,500,500,500,500,20,0
APB2R,05/05/2020,490,504,489,489,120,0
DDPR,05/05/2020,100,100,98,98,19900,24775
FPHPC,05/05/2020,495,495,495,495,90,0
GLOPP,05/05/2020,500.5,500.5,500,500,20000,0
GTPPA,05/05/2020,990,990,990,990,1000,0
PNX3A,05/05/2020,99.5,99.5,99.5,99.5,360,0
PNX3B,05/05/2020,104,104,104,104,10,0
PNX4,05/05/2020,1000,1000,1000,1000,1650,0
PRF3A,05/05/2020,1015,1016,1015,1016,1215,0
SMC2C,05/05/2020,77,77.45,76.5,77.45,1880,0
SMC2F,05/05/2020,75.7,75.7,75.7,75.7,40,0
SMC2G,05/05/2020,75.35,75.35,75.35,75.35,150,0
SMC2H,05/05/2020,75,75,74.8,74.8,65410,74900
SMC2I,05/05/2020,75,75,75,75,900,0
ABSP,05/05/2020,15.2,15.98,15.2,15.42,574300,-7998956
LRW,05/05/2020,0.74,0.74,0.74,0.74,3000,0
DMPA1,05/05/2020,9.6,9.6,9.6,9.6,950,0
DMPA2,05/05/2020,9.7,9.7,9.65,9.65,1330,0
