^FINANCIAL,10/02/2020,1162.1,1172.42,1158.1,1172.42,318150,71300
AUB,10/02/2020,44.5,44.7,44.5,44.5,19900,35580
BDO,10/02/2020,87.95,89.9,87.6,89.9,1458490,20535906
BPI,10/02/2020,65.7,65.95,65.2,65.75,583010,3882490
CHIB,10/02/2020,21.65,21.7,21.65,21.65,19700,192650
EW,10/02/2020,8.9,8.91,8.71,8.85,536800,-668676
MBT,10/02/2020,38.85,39,38.45,39,2319900,35013050
PBB,10/02/2020,9.48,9.48,9.48,9.48,10000,0
PBC,10/02/2020,16.7,16.72,16.68,16.7,2000,0
PNB,10/02/2020,23.4,23.9,23.1,23.65,467400,337645
PSB,10/02/2020,51.85,52.05,51,51.9,2430,0
RCB,10/02/2020,16.7,17.6,16.7,17.5,107800,0
SECB,10/02/2020,92.2,92.8,92.15,92.35,233090,-3317972
UBP,10/02/2020,54.2,54.35,54.2,54.35,22230,1083458
BKR,10/02/2020,0.79,0.79,0.79,0.79,13000,0
COL,10/02/2020,26,26.8,25.6,26,678400,14034120
FERRO,10/02/2020,3.1,3.32,3.1,3.32,27000,0
I,10/02/2020,1.22,1.24,1.14,1.17,421000,172500
MED,10/02/2020,0.295,0.295,0.28,0.28,450000,0
NRCP,10/02/2020,0.58,0.62,0.56,0.61,533000,0
PSE,10/02/2020,157,157.5,155,155,160,0
V,10/02/2020,1.07,1.07,1.07,1.07,30000,0
^INDUSTRIAL,10/02/2020,7912.53,7976.41,7884.84,7973.54,729146,-87783
ACEN,10/02/2020,3.11,3.17,3.1,3.1,10330000,1031830
ACR,10/02/2020,1.21,1.23,1.21,1.22,486000,0
AP,10/02/2020,26.35,26.6,26.15,26.6,620200,2776675
BSC,10/02/2020,0.161,0.161,0.158,0.158,620000,0
FGEN,10/02/2020,23.3,23.55,23.25,23.4,2835000,-50969175
FPH,10/02/2020,60,61,60,60,3980,-54597
MER,10/02/2020,271.4,277,271.4,277,96130,628414
MWC,10/02/2020,14.6,14.78,14.6,14.74,654000,-646144
PCOR,10/02/2020,3.01,3.05,3,3.03,1278000,401990
PERC,10/02/2020,3.1,3.1,3.1,3.1,19000,0
PNX,10/02/2020,11.04,11.2,10.96,11.2,871500,-1068835
SHLPH,10/02/2020,15.5,15.5,14.52,14.8,1200300,-5021398
SPC,10/02/2020,9.86,10.1,9.85,9.9,63200,5940
ANI,10/02/2020,7.87,7.89,7.65,7.83,38500,50194
AXLM,10/02/2020,2.67,2.67,2.62,2.65,1959000,31800
BMM,10/02/2020,75,75,73,73,500,0
CAT,10/02/2020,11.42,12,11.42,12,11600,0
CNPF,10/02/2020,17.2,17.4,17.12,17.2,2236000,-7376356
DELM,10/02/2020,4.66,4.79,4.66,4.66,38000,-32740
DNL,10/02/2020,5.5,5.56,5.47,5.55,2143300,-2970898
EMP,10/02/2020,9.9,9.91,9.84,9.9,965000,-396854
FB,10/02/2020,64.05,64.8,63.9,64.45,27140,-20900
FOOD,10/02/2020,0.62,0.64,0.62,0.64,500000,0
FRUIT,10/02/2020,1.19,1.2,1.16,1.2,15301000,-193970
GSMI,10/02/2020,49.1,49.35,48.5,48.5,10500,156235
JFC,10/02/2020,143.5,143.8,140.5,143,516190,9993085
MACAY,10/02/2020,7.8,8.08,7.8,7.8,7000,0
MAXS,10/02/2020,4.9,4.93,4.83,4.91,300000,9800
MG,10/02/2020,0.133,0.133,0.133,0.133,40000,0
PIZZA,10/02/2020,5.78,5.78,5.65,5.74,198100,694243
RCI,10/02/2020,1.18,1.21,1.17,1.2,4157000,-843280
RFM,10/02/2020,4.79,4.79,4.79,4.79,2000,9580
ROX,10/02/2020,1.7,1.88,1.7,1.86,71000,0
SFI,10/02/2020,0.104,0.104,0.104,0.104,200000,0
URC,10/02/2020,135.4,138.7,135.3,137.5,1379660,-31932566
VITA,10/02/2020,0.77,0.77,0.74,0.76,2543000,0
CA,10/02/2020,52.75,52.75,51.05,51.05,5030,0
CAB,10/02/2020,51.6,54.5,51.6,54,7180,0
CHP,10/02/2020,1.57,1.59,1.51,1.55,31015000,-3409400
EAGLE,10/02/2020,14.56,14.7,14.38,14.7,425700,216700
EEI,10/02/2020,7.23,7.27,7.02,7.12,705000,-78064
HLCM,10/02/2020,5.45,5.53,5.3,5.45,1160600,121926
MWIDE,10/02/2020,7,7.1,6.85,7.05,1448800,35720
PHN,10/02/2020,8.5,8.64,8.5,8.64,3500,0
T,10/02/2020,0.72,0.72,0.7,0.71,231000,0
VUL,10/02/2020,0.69,0.7,0.66,0.68,794000,2720
CIP,10/02/2020,113.2,113.2,113.2,113.2,50,0
CROWN,10/02/2020,1.9,1.9,1.9,1.9,10000,0
EURO,10/02/2020,1.85,1.91,1.82,1.89,389000,18000
MVC,10/02/2020,4.39,4.4,4.39,4.4,2000,0
PPC,10/02/2020,4.1,4.1,4.1,4.1,20000,0
CIC,10/02/2020,20.1,21.5,20.1,21.2,12700,-243800
GREEN,10/02/2020,2.21,2.33,2.2,2.33,22574000,1520810
IMI,10/02/2020,5.6,5.73,5.5,5.69,174000,0
ION,10/02/2020,0.98,0.98,0.96,0.98,841000,-47300
PMPC,10/02/2020,4.79,4.97,4.79,4.93,40000,0
SSP,10/02/2020,1.4,1.41,1.35,1.39,1514000,-469
TECH,10/02/2020,5.45,5.45,5.25,5.29,4377100,-182276
^HOLDING,10/02/2020,6142.39,6199.82,6108.22,6199.82,928590,-151143
ABA,10/02/2020,0.46,0.47,0.46,0.465,5250000,-339100
ABG,10/02/2020,7.74,7.74,7.31,7.72,2900,0
AC,10/02/2020,690,710,688,710,226360,16748135
AEV,10/02/2020,47.95,48.7,47.1,48.7,526500,10790415
AGI,10/02/2020,7.01,7.01,6.93,6.98,4060700,6308881
ALLHC,10/02/2020,2.71,2.76,2.61,2.63,2793000,-726069
APO,10/02/2020,0.55,0.56,0.55,0.55,99000,0
ATN,10/02/2020,0.55,0.57,0.55,0.55,3011000,0
COSCO,10/02/2020,5.12,5.12,5.05,5.07,135900,121667
DMC,10/02/2020,3.99,4.02,3.98,4,6319000,-15363380
FDC,10/02/2020,8.75,8.75,8.72,8.72,1300,0
GTCAP,10/02/2020,390,398,390,395,176300,-38562302
JGS,10/02/2020,61,63.05,61,63.05,1230640,31794269
LIHC,10/02/2020,0.63,0.63,0.6,0.61,82000,0
LPZ,10/02/2020,2.28,2.3,2.26,2.27,67000,-152410
