^FINANCIAL,09/22/2020,1148.35,1148.35,1138.1,1142.55,452128,-95538
AUB,09/22/2020,44.15,44.3,44.15,44.3,700,-8845
BDO,09/22/2020,89.5,89.5,87.65,88.3,1691120,-42568660
BPI,09/22/2020,64.2,64.45,64,64.4,862840,-21796079
CHIB,09/22/2020,21.7,21.85,21.7,21.75,31900,71920
EW,09/22/2020,8.15,8.25,8.1,8.18,345700,-469055
MBT,09/22/2020,36,36,35.5,35.85,2162900,-8804430
PBB,09/22/2020,9.45,9.49,9,9,5600,0
PNB,09/22/2020,23.4,23.9,22.95,23.9,416700,-408740
PSB,09/22/2020,49.95,49.95,49.95,49.95,1900,44955
PTC,09/22/2020,107,107,107,107,10,0
RCB,09/22/2020,16.32,16.32,16,16.1,393900,-5218600
SECB,09/22/2020,94.9,94.9,93.55,93.95,215260,-16380960
UBP,09/22/2020,54.2,54.2,54.05,54.15,32870,0
COL,09/22/2020,26.9,26.9,25.55,25.6,21100,0
FAF,09/22/2020,0.56,0.59,0.56,0.59,39000,0
FERRO,09/22/2020,3.14,3.14,2.87,3.14,34000,0
FFI,09/22/2020,7.3,7.3,7.3,7.3,100,0
I,09/22/2020,1.32,1.32,1.3,1.32,369000,0
MED,09/22/2020,0.285,0.31,0.28,0.31,970000,0
NRCP,09/22/2020,0.6,0.62,0.6,0.62,16000,0
PSE,09/22/2020,157.9,157.9,155,157.7,650,0
SLF,09/22/2020,1965,1965,1965,1965,15,0
V,09/22/2020,1.03,1.03,1.03,1.03,7000,0
^INDUSTRIAL,09/22/2020,7824.79,7824.79,7755.43,7803.99,952848,-183350
ACEN,09/22/2020,3.17,3.17,3.1,3.12,7738000,-334380
ACR,09/22/2020,1.28,1.28,1.24,1.27,711000,0
AP,09/22/2020,26.1,26.15,25.6,25.8,844000,-16596220
BSC,09/22/2020,0.161,0.165,0.156,0.162,1190000,0
FGEN,09/22/2020,24,25,23.6,25,199400,-992690
FPH,09/22/2020,60,60.1,59.85,59.85,208220,-10994233
MER,09/22/2020,276,276.4,270.2,273.2,206160,-40500616
MWC,09/22/2020,14.2,14.78,14.2,14.78,3292300,-765594
PCOR,09/22/2020,3.04,3.06,3.03,3.04,536000,-550090
PERC,09/22/2020,3.3,3.3,3.14,3.25,12000,-13160
PNX,09/22/2020,10.72,10.98,10.72,10.98,75300,0
SHLPH,09/22/2020,17.4,17.4,17.04,17.06,283500,-2025910
SPC,09/22/2020,9.48,9.72,9.48,9.72,286700,0
VVT,09/22/2020,14,14,14,14,500,0
ANI,09/22/2020,7.76,7.89,7.69,7.83,74000,-66725
AXLM,09/22/2020,2.46,2.54,2.4,2.54,2654000,287360
CAT,09/22/2020,12.5,12.5,12,12,1100,0
CNPF,09/22/2020,17.3,17.3,17,17,405100,-3149364
DELM,09/22/2020,4.67,4.68,4.6,4.61,108000,-41710
DNL,09/22/2020,5.6,5.6,5.5,5.54,6545800,-18059027
EMP,09/22/2020,9.79,9.9,9.78,9.9,817700,-761294
FB,09/22/2020,63.4,63.5,63.1,63.5,5640,-221147
FOOD,09/22/2020,0.64,0.65,0.64,0.65,208000,0
FRUIT,09/22/2020,1.22,1.26,1.19,1.2,16143000,-56160
GSMI,09/22/2020,48,48,46,47.6,12000,0
