^FINANCIAL,05/22/2020,1127.68,1127.99,1097.57,1102.5,875262,-307539
BDO,05/22/2020,92.25,92.4,89.3,89.6,5700450,-245474830
BPI,05/22/2020,63,63,61.3,62.3,1363770,15077701
CHIB,05/22/2020,19.28,19.3,19.2,19.22,230300,-951712
EW,05/22/2020,7.05,7.1,6.66,6.68,2331100,-3488619
MBT,05/22/2020,35.1,35.1,33.9,34,3053000,-12304405
PBB,05/22/2020,9.02,9.07,9,9,41000,0
PBC,05/22/2020,17.6,19,17.58,19,3000,0
PNB,05/22/2020,20.1,20.55,20,20,176500,-1591050
PSB,05/22/2020,43.45,43.5,42.95,43,3300,0
RCB,05/22/2020,15.52,15.54,15.4,15.4,9000,0
SECB,05/22/2020,86.1,86.95,82.2,82.75,1172290,-58747068
UBP,05/22/2020,53.7,54.7,53.7,53.7,7150,-47793
COL,05/22/2020,16,16,15.7,15.7,20800,0
FERRO,05/22/2020,2.4,2.4,2.39,2.39,11000,0
MFC,05/22/2020,600,601,600,601,30,-12000
NRCP,05/22/2020,0.66,0.66,0.6,0.64,382000,0
PSE,05/22/2020,169.7,169.7,169,169,50,0
SLF,05/22/2020,1580,1580,1580,1580,10,0
V,05/22/2020,1.02,1.02,1.02,1.02,10000,0
^INDUSTRIAL,05/22/2020,7375.06,7375.06,7290.87,7304.81,731895,-23712
ACEPH,05/22/2020,2.16,2.2,2.14,2.14,3294000,-54160
ACR,05/22/2020,0.88,0.91,0.84,0.84,921000,0
AP,05/22/2020,26,26.7,25.8,26.5,864900,9536385
BSC,05/22/2020,0.161,0.163,0.161,0.163,60000,0
FGEN,05/22/2020,17.7,17.86,17.68,17.74,156800,-1822980
FPH,05/22/2020,52.75,53.3,52.7,52.75,25820,-1186540
MER,05/22/2020,275.8,276,271.2,276,177570,-596190
MWC,05/22/2020,11.74,11.78,11.58,11.62,2055400,-8773816
PCOR,05/22/2020,3,3.01,2.93,2.96,674000,-516840
PERC,05/22/2020,2.4,2.42,2.4,2.42,31000,0
PNX,05/22/2020,11.28,11.28,11.28,11.28,100,0
SHLPH,05/22/2020,17.42,17.42,16.64,16.9,704100,2921444
SPC,05/22/2020,7.82,7.82,7.76,7.76,280000,0
VVT,05/22/2020,11,11,11,11,1600,0
ANI,05/22/2020,7.17,7.25,6.9,7.15,502800,424728
AXLM,05/22/2020,2.69,2.75,2.69,2.75,941000,1769360
CNPF,05/22/2020,15.26,15.32,15.26,15.28,495000,829862
DELM,05/22/2020,4.12,4.65,4.05,4.1,225000,-65160
DNL,05/22/2020,5,5.09,4.95,5.07,326000,-539050
EMP,05/22/2020,7.7,7.78,7.7,7.7,1004500,-7700000
FB,05/22/2020,63.5,63.5,62,62,1586800,94630066
FOOD,05/22/2020,0.54,0.55,0.53,0.55,266000,0
FRUIT,05/22/2020,1.31,1.32,1.27,1.27,7031000,-527120
GSMI,05/22/2020,29.4,30,29.4,30,3300,0
JFC,05/22/2020,138,138,133,133,1360790,-55501649
MAXS,05/22/2020,5.64,5.68,5.6,5.6,113400,-34364
MG,05/22/2020,0.12,0.143,0.115,0.143,340000,0
PIP,05/22/2020,1.92,1.92,1.91,1.92,297000,13420
PIZZA,05/22/2020,5.8,5.8,5.67,5.67,365500,94963
RCI,05/22/2020,1.73,1.78,1.66,1.75,5403000,294990
URC,05/22/2020,124.6,125,122.6,123,1163090,-53061676
VITA,05/22/2020,0.8,0.81,0.78,0.79,569000,8400
CHP,05/22/2020,1.08,1.09,1.07,1.08,3409000,-461810
DAVIN,05/22/2020,4.04,4.04,4.02,4.02,200000,0
EAGLE,05/22/2020,8.46,8.46,8.2,8.3,38500,0
